ORIGINAL	SUPPLEMENT	YR	RPTID	TR_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1GOFF_1	B1GOFF_2	B1GOFF_3	B1GOFF_4	B1GOFF_5	B1GOFF_6	B1GOFF_7	B1GOFF_T	B1GON_1	B1GON_2	B1GON_3	B1GON_4	B1GON_5	B1GON_6	B1GON_7	B1GON_T	B1TOFF_1	B1TOFF_2	B1TOFF_3	B1TOFF_4	B1TOFF_5	B1TOFF_6	B1TOFF_7	B1TOFF_T	B1TON_1	B1TON_2	B1TON_3	B1TON_4	B1TON_5	B1TON_6	B1TON_7	B1TON_T	B1TOTAL_1	B1TOTAL_2	B1TOTAL_3	B1TOTAL_4	B1TOTAL_5	B1TOTAL_6	B1TOTAL_7	B1TOTAL_T	B2GOFF_1	B2GOFF_2	B2GOFF_3	B2GOFF_4	B2GOFF_5	B2GOFF_6	B2GOFF_T	B2GON_1	B2GON_2	B2GON_3	B2GON_4	B2GON_5	B2GON_6	B2GON_T	B2TOFF_1	B2TOFF_2	B2TOFF_3	B2TOFF_4	B2TOFF_5	B2TOFF_6	B2TOFF_T	B2TON_1	B2TON_2	B2TON_3	B2TON_4	B2TON_5	B2TON_6	B2TON_T	B2TOTAL_1	B2TOTAL_2	B2TOTAL_3	B2TOTAL_4	B2TOTAL_5	B2TOTAL_6	B2TOTAL_T	B3GOFF_1	B3GOFF_2	B3GOFF_3	B3GOFF_4	B3GOFF_5	B3GOFF_6	B3GOFF_7	B3GOFF_8	B3GOFF_9	B3GOFF_T	B3GON_1	B3GON_2	B3GON_3	B3GON_4	B3GON_5	B3GON_6	B3GON_7	B3GON_8	B3GON_9	B3GON_T	B3TOFF_1	B3TOFF_2	B3TOFF_3	B3TOFF_4	B3TOFF_5	B3TOFF_6	B3TOFF_7	B3TOFF_8	B3TOFF_9	B3TOFF_T	B3TON_1	B3TON_2	B3TON_3	B3TON_4	B3TON_5	B3TON_6	B3TON_7	B3TON_8	B3TON_9	B3TON_T	B3TOTAL_1	B3TOTAL_2	B3TOTAL_3	B3TOTAL_4	B3TOTAL_5	B3TOTAL_6	B3TOTAL_7	B3TOTAL_8	B3TOTAL_9	B3TOTAL_T	B4GOFF	B4TOFF	B4GON_1	B4GON_2	B4GON_3	B4GON_4	B4GON_T	B4TON_1	B4TON_2	B4TON_3	B4TON_4	B4TON_T	B4TOTAL_1	B4TOTAL_2	B4TOTAL_3	B4TOTAL_4	B4TOTAL_T	CGC1	CGC2	CGE1	CGE2	CGEO1	CGEO2	CGMW1	CGMW2	CGNF1	CGNF2	CGO1	CGO2	CGOOF1	CGOOF2	CTC1	CTC2	CTE1	CTE2	CTEO1	CTEO2	CTMW1	CTMW2	CTNF1	CTNF2	CTO1	CTO2	CTOOF1	CTOOF2	DGOFF	DGON	DGOUT	DTOFF	DTON	DTOUT	KNLKG	KNLKT	DOR	DOE	PNAME	PHONE	PEMAIL	PFAX
Y	N	2007	20080408	12285	AMARILLO NATURAL GAS INC	383	AMARILLO	POTTER	TX	2915 I-40 WEST	79109						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.58	0	0	0	0	0	38.58	0	38.58	0	0	0	0	0	38.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.43	2.15	0	0	0	38.58	0	36.43	2.15	0	0	0	38.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.36	16.3	2.77	0	0	2.15	38.58	0	0	0	17.36	16.3	2.77	0	0	2.15	38.58	0	0	0	0	0	0	0	37.98	0	0.6	0	38.58	37.98	0	0.6	0	38.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/25/2008	2/26/2008	TRENA MATTHEWS	8063525271	TRENA@ANGINC.NET	8063523721
Y	N	2007	20080082	11922	GULF PIPELINE LLC	31629	OKLAHOMA CITY	OKLAHOMA	OK	9701 N BROADWAY EXTENSION	73114						OK	0	0	0	0	0	0	0	0	0	0.6	0	0	0	3	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	3	0	3.6	0	0	0	0	0	0	0	0	0.6	3	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	3	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.6	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.6	3.6	0	0	0	0	3	0.6	3.6	0	0	0	0	0	0	0	3	0.6	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/11/2008	1/11/2008	PATRICK E. MCGRAW	4058403381	PMCGRAW@GARRETTANDCO.COM	4058400625
Y	N	2007	20080084	11925	UNION OIL CO OF CALIFORNIA	20132	VAN	VAN ZANDT	TX	108 VZCR 1417	75790	VAN	VAN ZANDT	TX	108 VZCR 1417	75790	TX	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	5	0	0	0	0	0	0	0	0	1	3	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	5	0	0	0	0	5	0	5	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/14/2008	1/14/2008	OSCAR QUIROZ	4326877422	QUIROOS@CHEVRON.OCM	4326877221
Y	N	2007	20080243	12111	F M C CORPORATION	5335	LA BARGE	LINCOLN	WY	PO BOX 307	83123	GREEN RIVER	SWEETWATER	WY	PO BOX 872	82935	WY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	14	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	14	0	4	10	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	2	0	0	14	0	0	0	9	0	3	2	0	0	14	0	0	0	0	0	0	0	14	0	0	0	14	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/11/2008	2/11/2008	DALLIN E. LANCASTER	3078722131	DALLIN.LANCASTER@FMC.COM	3078722187
Y	N	2007	20080250	12118	RESOLUTE NATURAL RESOURCES COMPANY	32141	DENVER	DENVER	CO	"1675 BROADWAY, SUITE 1950"	80202						UT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1	0	0	0	0	0	7.1	0	7.1	0	0	0	0	0	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1	0	0	0	0	7.1	0	7.1	0	0	0	0	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1	0	0	7.1	0	0	0	0	0	0	7.1	0	0	7.1	0	0	0	0	0	0	0	7.1	0	0	0	7.1	7.1	0	0	0	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/11/2008	2/11/2008	DWIGHT MALLORY	3035344600	DMALLORY@RNRC.NET	3036233628
Y	N	2007	20080416	12293	"MIRANT BOWLINE, LLC"	32105	WEST HAVERSTRAW	ROCKLAND	NY	140 SAMSONDALE AVE.	10993						NY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	1.3	0	1.3	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	1.3	0	0	0	1.3	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	1.3	0	0	0	0	0	1.3	0	0	0	1.3	0	0	0	0	0	0	0	0	0	1.3	0	1.3	0	0	1.3	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/26/2008	2/26/2008	MICHAEL RHODES	8455917259	MRHODES@PRECISIONPIPELINESOLUTIONS.COM	8455668336
Y	N	2007	20080260	12128	SHERWIN ALUMINA COMPANY	31689	GREGORY	SAN PATRICIO	TX	HIGHWAY 361	78359	GREGORY	SAN PATRICIO	TX	HIGHWAY 361	78359	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/13/2008	2/13/2008	PERRY GALBREATH	3617772330	PWGALBREATH@SHERWINALUMINA.COM	3617772292
Y	N	2007	20080262	12130	CONSOLIDATED EDISON CO OF NEW YORK	2704	NEW YORK	NEW YORK	NY	4 IRVING PLACE	10003						NY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	50	0	50	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	28	7	50	0	0	0	15	28	7	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	27	3	1	0	1	0	50	0	0	18	27	3	1	0	1	0	50	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/13/2008	2/13/2008	FRANK STAUSS	7183192335	STAUSSF@CONED.COM	7189044595
Y	N	2007	20080266	12134	NEBRASKA PUBLIC POWER DISTRICT	32081	BEATRICE	GAGE	NE	20261 SW 61ST ROAD	68310-0546	BEATRICE	GAGE	NE	20261 SW 61ST ROAD	68310-0546	NE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	3	0	0	0	3	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/13/2008	2/13/2008	LINDA VALENTINE	6609473316	USDI@NEMR.NET	6609473146
Y	N	2007	20080267	12135	"BRYAN, CITY OF"	30984	BRYAN	BRAZOS	TX	205 E 28TH ST	77803						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	0	0	0	0	4.3	0	4.3	0	0	0	0	0	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	0	0	4.3	0	0	4.3	0	0	0	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	4.3	0	0	0	0	0	0	0	4.3	0	4.3	0	0	0	0	0	0	0	3.8	0	0	0.5	4.3	3.8	0	0	0.5	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/13/2008	2/13/2008	MICHAEL D HERING	9798215748	MHERING@BTUTILITIES.COM	9798215745
Y	N	2007	20080274	12142	"GULFSTREAM NATURAL GAS SYSTEM, LLC"	31565	HOUSTON	HARRIS	TX	PO BOX 1396	77251	HOUSTON	HARRIS	TX	PO BOX 1396	77251	MS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	6.1	0	6.4	0	0	0	0	0	6.4	0	12.5	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	6.1	0	0	0	0	0	6.4	6.4	0	0	0	0	0	12.5	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	6.1	0	0	0	0	0	0	0	0	6.4	6.4	0	0	0	0	0	0	0	0	12.5	12.5	0	6.1	0	0	0	0	0	6.4	0	0	0	6.4	12.5	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/14/2008	2/14/2008	JOHNNY LOPEZ	7132152995	JOHNNY.LOPEZ@WILLIAMS.COM	7132152222
