ORIGINAL	SUPPLEMENT	YR	RPTID	TR_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1GOFF_1	B1GOFF_2	B1GOFF_3	B1GOFF_4	B1GOFF_5	B1GOFF_6	B1GOFF_7	B1GOFF_T	B1GON_1	B1GON_2	B1GON_3	B1GON_4	B1GON_5	B1GON_6	B1GON_7	B1GON_T	B1TOFF_1	B1TOFF_2	B1TOFF_3	B1TOFF_4	B1TOFF_5	B1TOFF_6	B1TOFF_7	B1TOFF_T	B1TON_1	B1TON_2	B1TON_3	B1TON_4	B1TON_5	B1TON_6	B1TON_7	B1TON_T	B1TOTAL_1	B1TOTAL_2	B1TOTAL_3	B1TOTAL_4	B1TOTAL_5	B1TOTAL_6	B1TOTAL_7	B1TOTAL_T	B2GOFF_1	B2GOFF_2	B2GOFF_3	B2GOFF_4	B2GOFF_5	B2GOFF_6	B2GOFF_T	B2GON_1	B2GON_2	B2GON_3	B2GON_4	B2GON_5	B2GON_6	B2GON_T	B2TOFF_1	B2TOFF_2	B2TOFF_3	B2TOFF_4	B2TOFF_5	B2TOFF_6	B2TOFF_T	B2TON_1	B2TON_2	B2TON_3	B2TON_4	B2TON_5	B2TON_6	B2TON_T	B2TOTAL_1	B2TOTAL_2	B2TOTAL_3	B2TOTAL_4	B2TOTAL_5	B2TOTAL_6	B2TOTAL_T	B3GOFF_1	B3GOFF_2	B3GOFF_3	B3GOFF_4	B3GOFF_5	B3GOFF_6	B3GOFF_7	B3GOFF_8	B3GOFF_9	B3GOFF_T	B3GON_1	B3GON_2	B3GON_3	B3GON_4	B3GON_5	B3GON_6	B3GON_7	B3GON_8	B3GON_9	B3GON_T	B3TOFF_1	B3TOFF_2	B3TOFF_3	B3TOFF_4	B3TOFF_5	B3TOFF_6	B3TOFF_7	B3TOFF_8	B3TOFF_9	B3TOFF_T	B3TON_1	B3TON_2	B3TON_3	B3TON_4	B3TON_5	B3TON_6	B3TON_7	B3TON_8	B3TON_9	B3TON_T	B3TOTAL_1	B3TOTAL_2	B3TOTAL_3	B3TOTAL_4	B3TOTAL_5	B3TOTAL_6	B3TOTAL_7	B3TOTAL_8	B3TOTAL_9	B3TOTAL_T	B4GOFF	B4TOFF	B4GON_1	B4GON_2	B4GON_3	B4GON_4	B4GON_T	B4TON_1	B4TON_2	B4TON_3	B4TON_4	B4TON_T	B4TOTAL_1	B4TOTAL_2	B4TOTAL_3	B4TOTAL_4	B4TOTAL_T	CGC1	CGC2	CGE1	CGE2	CGEO1	CGEO2	CGMW1	CGMW2	CGNF1	CGNF2	CGO1	CGO2	CGOOF1	CGOOF2	CTC1	CTC2	CTE1	CTE2	CTEO1	CTEO2	CTMW1	CTMW2	CTNF1	CTNF2	CTO1	CTO2	CTOOF1	CTOOF2	DGOFF	DGON	DGOUT	DTOFF	DTON	DTOUT	KNLKG	KNLKT	DOR	DOE	PNAME	PHONE	PEMAIL	PFAX
Y	N	2009	20100272	17274	BP AMERICA PRODUCTION	31630	ULYSSES 	GRANT	KS	2225 WEST OKLAHOMA AVE.	67880	HOUSTON	HARRIS	TX	501 WESTLAKE PARK BLVD	77079	KS	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	5.51	0	0	0	0	0	5.51	0	5.62	0	0	0	0	0	5.62	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0.11	0	0	0	0	0	0	0	0	1.99	3.5	0	0	0.02	5.51	0	1.99	3.61	0	0	0.02	5.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0.11	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	5.49	0	5.51	0.02	0	0	0	0	0	0	5.6	0	5.62	0	0	0	0	0.11	0	0.11	5.51	0	0	0	5.51	5.51	0	0.11	0	5.62	0	1/0/1900	1/0/1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/15/2010	2/15/2010	JEFF B. RICHARDSON	2813667396	RICHARJB@BP.COM	2813660009
Y	N	2009	20100277	17279	BP AMERICA PRODUCTION	31630	WILBURTON	LATIMER	OK	1110 WEST STOVALL AVE.	74578	HOUSTON	HARRIS	TX	501 WESTLAKE PARK BLVD	77079	OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16	0	0	0	0	0	1.16	0	1.16	0	0	0	0	0	1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	1	0	0	1.16	0	0	0.16	1	0	0	1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56	0.6	0	1.16	0	0	0	0	0	0	0.56	0.6	0	1.16	0	0	0	0	0	0	0	1.16	0	0	0	1.16	1.16	0	0	0	1.16	0	1/0/1900	1/0/1900 0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/15/2010	2/15/2010	JEFF B. RICHARDSON	2813667396	RICHARJB@BP.COM	2813660009
Y	N	2009	20100163	17092	BASIN PIPELINE LLC	31726	LUDINGTON	MASON	MI	3309 WEST FISHER ROAD	49431	FORT WORTH	TARRANT	TX	"2001 BEACH STREET, SUITE 810"	76103	MI	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	110	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	107	0	0	0	107	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	110	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	110	0	0	110	0	0	107	0	0	0	107	3	0	0	0	3	110	0	0	0	110	0	1/0/1900	1/0/1900 0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/1/2010	2/1/2010	CLARK P. STORMS	8177351500	CLARK_STORMS@OMIMEXGROUP.COM	8177358033
Y	N	2009	20100167	17096	DOUGLAS PIPELINE CO	31442	PITTSBURGH	ALLEGHENY	PA	3829 WILLOW AVENUE SUITE 203 	15234						ID	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1/0/1900	1/0/1900 0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/1/2010	2/1/2010	ANDREA SHACKLETT	4125312440	ASHACKLETT@DOUGLASPIPELINE.COM	4125312230
Y	N	2009	20100280	17282	"WGP-KHC, LLC"	31730	ULYSSES	GRANT	KS	2225 WEST OKLAHOMA AVE	67880	DALLAS	DALLAS	TX	2001 BRYAN STREET SUITE 3700	75201	KS	0	0	0	0	0	0	0	0	0	5.75	0	0	0	0	0	5.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75	0	0	0	0	0	5.75	0	0	0	0	0	0	0	0	1	4	0.75	0	0	5.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0.75	0	0	5.75	0	0	0	0	0	0	0	0	0	0	0	0	0	5.18	0.27	0	0	0	0.3	5.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.18	0.27	0	0	0	0.3	5.75	0	0	0	0.7	5.05	0	5.75	0	0	0	0	0	0	0.7	5.05	0	5.75	0	1/0/1900	1/0/1900 0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/15/2010	2/15/2010	JEFF B. RICHARDSON	2813667396	RICHARJB@BP.COM	2813660009
Y	N	2009	20100281	17283	"MAGNUM GAS PIPELINE, INC."	30065	SHREVEPORT	CADDO	LA	8971MEADOW CREEK DR	71129						LA	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	12	0	0	0	12	0	0	12	0	0	0	0	0	0	12	0	0	12	4	1/0/1900	1/1/1900 0:00	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/15/2010	2/15/2010	LINDA BLANCHARD	3188651243	LBLANCHARD@MAGNUMGAS.COM	3188651189
Y	N	2009	20100394	17467	"TEPEE PETROLEUM COMPANY, INC."	32400	HOUSTON	HARRIS	TX	"500 DALLAS, SUITE 2920"	77002						TX	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	3.2	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	3.2	0	0	0	3.2	0	0	3.2	0	0	0	0	0	0	3.2	0	0	3.2	0	1/0/1900	1/0/1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/23/2010	2/23/2010	FLOYD F. BELCHER/AGENT	2813791130	FLOYD@PAPSOQ.COM	2813791730
Y	N	2009	20100397	17471	CENTRAL NEW YORK OIL AND GAS CO LLC	31783	OWEGO	TIOGA	NY	800 ROBINSON RD	13827	KANSAS CITY		MO	TWO BRUSH CREEK BLVD SUITE 200	64112	NY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.63	0	0	0	0	0	29.63	0	29.63	0	0	0	0	0	29.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93	25.58	0	2.12	29.63	0	0	1.93	25.58	0	2.12	29.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.63	29.63	0	0	0	0	0	0	0	0	29.63	29.63	0	0	0	0	0	0	0	29.63	0	0	0	29.63	29.63	0	0	0	29.63	0	1/0/1900	1/0/1900 0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/23/2010	2/23/2010	MAUREENBALL	6076890195	MBALL@CNYOG.COM	6076890385
Y	N	2009	20100400	17474	SOMERSET GAS SERVICE	18388	SOMERSET	PULASKI	KY	105 COLLEGE ST.	42501						KY	0	0	0	0	0	0	0	0	0	11.75	0	0	0	0	0	11.75	0	0	0	0	0	0	0	0	0	139.64	0	0	0	0	0	139.64	0	151.39	0	0	0	0	0	151.39	0	0	0	0	0	0	0	0	0	11.75	0	0	0	11.75	0	0	0	0	0	0	0	0	1	138.64	0	0	0	139.64	0	1	150.39	0	0	0	151.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.75	0	0	11.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.8	103.84	1	0	139.64	0	0	0	0	0	34.8	115.59	1	0	151.39	0	0	11.75	0	0	0	11.75	59	40.32	40.32	0	139.64	70.75	40.32	40.32	0	151.39	0	1/0/1900	1/0/1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/23/2010	2/23/2010	JEFFREY S ROBERTS	6068754412	JROBERTS@CITYOFSOMERSET.COM	6064510182
Y	N	2009	20100298	17303	ALLIANCE PIPELINE LTD	31199	EDEN PRAIRIE	HENNEPIN	MN	"6385 OLD SHADY OAK ROAD, SUITE 150"	55344	EDEN PRAIRIE	HENNEPIN	MN	"6385 OLD SHADY OAK ROAD, SUITE 150"	55344	IL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	123	0	123	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	123	0	0	0	0	0	123	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	38	123	0	0	0	0	0	0	0	85	38	123	0	0	0	0	0	0	0	118.26	1.64	3.1	0	123	118.26	1.64	3.1	0	123	0	1/0/1900	1/0/1900 0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/16/2010	2/16/2010	MICHAEL J. MCGRATH	9529831008	MICHAEL.MCGRATH@ALLIANCE-PIPELINE.COM	9529449166
