ORIGINAL	SUPPLEMENT	YR	RPTID	TR_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1GOFF_1	B1GOFF_2	B1GOFF_3	B1GOFF_4	B1GOFF_5	B1GOFF_6	B1GOFF_7	B1GOFF_T	B1GON_1	B1GON_2	B1GON_3	B1GON_4	B1GON_5	B1GON_6	B1GON_7	B1GON_T	B1TOFF_1	B1TOFF_2	B1TOFF_3	B1TOFF_4	B1TOFF_5	B1TOFF_6	B1TOFF_7	B1TOFF_T	B1TON_1	B1TON_2	B1TON_3	B1TON_4	B1TON_5	B1TON_6	B1TON_7	B1TON_T	B1TOTAL_1	B1TOTAL_2	B1TOTAL_3	B1TOTAL_4	B1TOTAL_5	B1TOTAL_6	B1TOTAL_7	B1TOTAL_T	B2GOFF_1	B2GOFF_2	B2GOFF_3	B2GOFF_4	B2GOFF_5	B2GOFF_6	B2GOFF_T	B2GON_1	B2GON_2	B2GON_3	B2GON_4	B2GON_5	B2GON_6	B2GON_T	B2TOFF_1	B2TOFF_2	B2TOFF_3	B2TOFF_4	B2TOFF_5	B2TOFF_6	B2TOFF_T	B2TON_1	B2TON_2	B2TON_3	B2TON_4	B2TON_5	B2TON_6	B2TON_T	B2TOTAL_1	B2TOTAL_2	B2TOTAL_3	B2TOTAL_4	B2TOTAL_5	B2TOTAL_6	B2TOTAL_T	B3GOFF_1	B3GOFF_2	B3GOFF_3	B3GOFF_4	B3GOFF_5	B3GOFF_6	B3GOFF_7	B3GOFF_8	B3GOFF_9	B3GOFF_T	B3GON_1	B3GON_2	B3GON_3	B3GON_4	B3GON_5	B3GON_6	B3GON_7	B3GON_8	B3GON_9	B3GON_T	B3TOFF_1	B3TOFF_2	B3TOFF_3	B3TOFF_4	B3TOFF_5	B3TOFF_6	B3TOFF_7	B3TOFF_8	B3TOFF_9	B3TOFF_T	B3TON_1	B3TON_2	B3TON_3	B3TON_4	B3TON_5	B3TON_6	B3TON_7	B3TON_8	B3TON_9	B3TON_T	B3TOTAL_1	B3TOTAL_2	B3TOTAL_3	B3TOTAL_4	B3TOTAL_5	B3TOTAL_6	B3TOTAL_7	B3TOTAL_8	B3TOTAL_9	B3TOTAL_T	B4GOFF	B4TOFF	B4GON_1	B4GON_2	B4GON_3	B4GON_4	B4GON_T	B4TON_1	B4TON_2	B4TON_3	B4TON_4	B4TON_T	B4TOTAL_1	B4TOTAL_2	B4TOTAL_3	B4TOTAL_4	B4TOTAL_T	CGC1	CGC2	CGE1	CGE2	CGEO1	CGEO2	CGMW1	CGMW2	CGNF1	CGNF2	CGO1	CGO2	CGOOF1	CGOOF2	CTC1	CTC2	CTE1	CTE2	CTEO1	CTEO2	CTMW1	CTMW2	CTNF1	CTNF2	CTO1	CTO2	CTOOF1	CTOOF2	DGOFF	DGON	DGOUT	DTOFF	DTON	DTOUT	KNLKG	KNLKT	DOR	DOE	PNAME	PHONE	PEMAIL	PFAX
Y	N	2006	20070042	9418	"EAST KENTUCKY POWER, J.K. SMITH PLANT"	31000	WINCHESTER	CLARK	KY	12145 IRVINE RD	43091	WINCHESTER	CLARK	KY	4758 LEXINGTON RD	40391	KY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.73	0	0	0	0	0	6.73	0	6.73	0	0	0	0	0	6.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.54	6.11	0	6.73	0	0	0.08	0.54	6.11	0	6.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61	6.11	6.72	0	0	0	0	0	0	0	0.61	6.11	6.72	0	0	0	0	0	0	0	6.73	0	0	0	6.73	6.73	0	0	0	6.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/10/2007	1/10/2007	JAMES E SHUFFETT	2709327844	JIM.SHUFFETT@ELPASO.COM	2704033156
Y	N	2006	20070043	9419	CLECO POWER LLC	31330	PINEVILLE	RAPIDES	LA	2030 DONAHUE FERRY RD	71361	PINEVILLE	RAPIDES	LA	2030 DONAHUE FERRY RD	71361	LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	9	0	0	1	8	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	9	0	0	0	9	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/10/2007	1/10/2007	TOM HERTER	3188383306	THOMAS.HERTER@CLECO.COM	3188383156
Y	N	2006	20070048	9424	"CHAPARRAL ENERGY, LLC"	31672	OKLAHOMA CITY	OKLAHOMA	OK	701 CEDAR LAKE BLVD	73114						TX	0	31.26	0	0	0	0	0	31.26	0	10.88	0	0	0	0	0	10.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.14	0	0	0	0	0	42.14	0	20.14	11.12	0	0	0	31.26	0	10.88	0	0	0	0	10.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.02	11.12	0	0	0	42.14	0	0	0	0	23.36	7.9	0	0	0	31.26	0	0	0	0	0	10.88	0	0	0	10.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.36	18.78	0	0	0	42.14	31.26	0	10.88	0	0	0	10.88	0	0	0	0	0	42.14	0	0	0	42.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/10/2007	1/10/2007	GABE MCCOWN	4054264361	GABE.MCCOWN@CHAPARRALENERGY.COM	4054780338
Y	N	2006	20070053	9439	LINDE GAS LLC	31391	LA PORTE	HARRIS	TX	"11603 STRANG RD, PO BOX 1058"	77572	INDEPENDENCE 	CUYAHOGA	OH	6055 ROCKSIDE WOODS BLVD	44131	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94	0	0	0	0	0	2.94	0	2.94	0	0	0	0	0	2.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	2.49	0	0	2.94	0	0.45	0	2.49	0	0	2.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94	0	2.94	0	0	0	0	0	0	0	2.94	0	2.94	0	0	0	0	0	0	0	0	0	2.94	0	2.94	0	0	2.94	0	2.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/11/2007	1/11/2007	GARY CALVO	7137674176	GARY.CALVO@HOUSTON.RR.COM	7137674127
Y	N	2006	20070067	9455	HENDERSON PIPELINE CO.	26372	SHREVEPORT	CADDO	LA	401 EDWARDS ST SUITE 1400	71101						TX	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	5	0	0	0	5	0	0	5	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/16/2007	1/16/2007	CAROLYN ZENTER	3182220517	CZENTER@PALMERPETRO.COM	3184243256
Y	N	2006	20070072	9460	"SOUTH SHORE PIPELINE, LP"	31647	HOUSTON 	HARRIS	TX	5847 SAN FELIPE  #1910	77057						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.28	0	0	0	0	0	29.28	0	29.28	0	0	0	0	0	29.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.28	0	0	0	29.28	0	0	29.28	0	0	0	29.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94	5.96	17	0	1.38	29.28	0	0	0	0	4.94	5.96	17	0	1.38	29.28	0	0	0	0	0	0	0	27.78	0	1.5	0	29.28	27.78	0	1.5	0	29.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/17/2007	1/17/2007	ROBYN RICE	7138001960	ROBYNRICE@NET-LP.COM	7138710510
Y	N	2006	20070075	9463	"SCISSORTAIL ENERGY, LLC."	31472	STROUD	LINCOLN	OK	222 S. ALLIED ROAD	74079	STROUD	LINCOLN	OK	222 S. ALLIED ROAD- ATTN: PENNY GRANT	74079	OK	0	0	0	0	0	0	0	0	4.75	53.6	5.7	0	0	20.4	0	84.45	0	0	0	0	0	0	0	0	1.5	26.25	0	0	0	0	0	27.75	6.25	79.85	5.7	0	0	20.4	0	112.2	0	0	0	0	0	0	0	0	6.6	77.85	0	0	0	84.45	0	0	0	0	0	0	0	0	0	10	17.75	0	0	27.75	0	6.6	87.85	17.75	0	0	112.2	0	0	0	0	0	0	0	0	0	0	3.7	1.75	0	0	4.75	37.25	33.7	1	2.3	84.45	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	2.5	0	23.75	0	27.75	3.7	1.75	0	1.5	4.75	39.75	33.7	24.75	2.3	112.2	0	0	53.05	17	14.4	0	84.45	25.75	0	2	0	27.75	78.8	17	16.4	0	112.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/17/2007	1/17/2007	PENNY GRANT	9189683592	PGRANT@SCISSORTAILENERGY.COM	9189683722
Y	N	2006	20070083	9471	TRANS COLORADO PIPELINE COMPANY	19580	HOUSTON	HARRIS	TX	"500 DALLAS STREET, SUITE 1000"	77002						CO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	272	0	272	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	269	0	272	0	0	2	1	269	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	272	0	0	0	0	0	0	0	272	0	272	0	0	0	0	0	0	0	272	0	0	0	272	272	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/18/2007	1/18/2007	BRUCE HANCOCK	3039147959	BRUCE_HANCOCK@KINDERMORGAN.COM	3039843323
Y	N	2006	20070569	10050	N G TRANSMISSION	31247	WORLAND	WASHAKIE	WY	"PO BOX 541, 101 DIVISION STREET"	82401						WY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	111	0	111	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	74	15	0	0	111	0	22	74	15	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	42	44	21	111	0	0	0	0	3	1	42	44	21	111	0	0	0	0	0	0	0	110	0	1	0	111	110	0	1	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/8/2007	3/8/2007	GORDON NEUMANN	3073478221	GNEUMANN@NATURALGASPRO.COM	3073473160
Y	N	2006	20070411	9883	KERN RIVER GAS TRANSMISSION COMPANY	844	SALT LAKE CITY	SALT LAKE	UT	"2755 EAST COTTONWOOD PARKWAY, SUITE 300"	84121						CA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238.1	0	0	0	0	0	238.1	0	238.1	0	0	0	0	0	238.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.689	206.411	238.1	0	0	0	0	31.689	206.411	238.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.515	135.585	238.1	0	0	0	0	0	0	0	102.515	135.585	238.1	0	0	0	0	0	0	0	238.1	0	0	0	238.1	238.1	0	0	0	238.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/28/2007	2/28/2007	VON MCALLISTER	8019376333	VON.MCALLISTER@KERNRIVERGAS.COM	8019376333
