ORIGINAL	SUPPLEMENT	YR	RPTID	TR_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1GOFF_1	B1GOFF_2	B1GOFF_3	B1GOFF_4	B1GOFF_5	B1GOFF_6	B1GOFF_7	B1GOFF_T	B1GON_1	B1GON_2	B1GON_3	B1GON_4	B1GON_5	B1GON_6	B1GON_7	B1GON_T	B1TOFF_1	B1TOFF_2	B1TOFF_3	B1TOFF_4	B1TOFF_5	B1TOFF_6	B1TOFF_7	B1TOFF_T	B1TON_1	B1TON_2	B1TON_3	B1TON_4	B1TON_5	B1TON_6	B1TON_7	B1TON_T	B1TOTAL_1	B1TOTAL_2	B1TOTAL_3	B1TOTAL_4	B1TOTAL_5	B1TOTAL_6	B1TOTAL_7	B1TOTAL_T	B2GOFF_1	B2GOFF_2	B2GOFF_3	B2GOFF_4	B2GOFF_5	B2GOFF_6	B2GOFF_T	B2GON_1	B2GON_2	B2GON_3	B2GON_4	B2GON_5	B2GON_6	B2GON_T	B2TOFF_1	B2TOFF_2	B2TOFF_3	B2TOFF_4	B2TOFF_5	B2TOFF_6	B2TOFF_T	B2TON_1	B2TON_2	B2TON_3	B2TON_4	B2TON_5	B2TON_6	B2TON_T	B2TOTAL_1	B2TOTAL_2	B2TOTAL_3	B2TOTAL_4	B2TOTAL_5	B2TOTAL_6	B2TOTAL_T	B3GOFF_1	B3GOFF_2	B3GOFF_3	B3GOFF_4	B3GOFF_5	B3GOFF_6	B3GOFF_7	B3GOFF_8	B3GOFF_9	B3GOFF_T	B3GON_1	B3GON_2	B3GON_3	B3GON_4	B3GON_5	B3GON_6	B3GON_7	B3GON_8	B3GON_9	B3GON_T	B3TOFF_1	B3TOFF_2	B3TOFF_3	B3TOFF_4	B3TOFF_5	B3TOFF_6	B3TOFF_7	B3TOFF_8	B3TOFF_9	B3TOFF_T	B3TON_1	B3TON_2	B3TON_3	B3TON_4	B3TON_5	B3TON_6	B3TON_7	B3TON_8	B3TON_9	B3TON_T	B3TOTAL_1	B3TOTAL_2	B3TOTAL_3	B3TOTAL_4	B3TOTAL_5	B3TOTAL_6	B3TOTAL_7	B3TOTAL_8	B3TOTAL_9	B3TOTAL_T	B4GOFF	B4TOFF	B4GON_1	B4GON_2	B4GON_3	B4GON_4	B4GON_T	B4TON_1	B4TON_2	B4TON_3	B4TON_4	B4TON_T	B4TOTAL_1	B4TOTAL_2	B4TOTAL_3	B4TOTAL_4	B4TOTAL_T	CGC1	CGC2	CGE1	CGE2	CGEO1	CGEO2	CGMW1	CGMW2	CGNF1	CGNF2	CGO1	CGO2	CGOOF1	CGOOF2	CTC1	CTC2	CTE1	CTE2	CTEO1	CTEO2	CTMW1	CTMW2	CTNF1	CTNF2	CTO1	CTO2	CTOOF1	CTOOF2	DGOFF	DGON	DGOUT	DTOFF	DTON	DTOUT	KNLKG	KNLKT	DOR	DOE	PNAME	PHONE	PEMAIL	PFAX
Y	N	2004	20050044	5469	MIDWEST GRAIN PIPELINE	30059	ATCHISON	ATCHISON	KS	1300 MAIN ST	66002						KS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	20	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	20	0	0	0	0	0	0	20	0	0	20	0	0	0	0	0	0	0	15	0	3	2	20	15	0	3	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/18/2005	1/24/2005	"THEODORE F PELTZERS, MATERIALS MANAGER"	9133605234	TED.PELTZER@MGINGREDIENTS.COM	9133678950
Y	N	2004	20050064	5491	KOCH HYDROCARBON COMPANY	1004	MEDFORD	GRANT	OK	P.O. BOX 29	73759						OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	15	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	15	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	15	0	0	0	0	0	0	15	0	0	15	0	0	0	0	0	0	0	15	0	0	0	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/26/2005	1/26/2005	BOB AEBI	5803956294	BOB.AEBI@KOCHPIPELINE.COM	5803952933
Y	N	2004	20050567	6026	ENTERPRISE PRODUCTS OPERATING L.P.	31618	HOUSTON	HARRIS	TX	2727 NORTH LOOP WEST	77008 1037	HOUSTON	HARRIS	TX	2727 NORTH LOOP WEST	77008 1037	WY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/10/2005	3/10/2005	JOEL E. KOHLER	2256752507	JKOHLER@EPROD.COM	2256758847
Y	N	2004	20050570	6029	ENTERPRISE PRODUCTS OPERATING L.P.	31618	HOUSTON	HARRIS	TX	2727 NORTH LOOP WEST	77008 1037	HOUSTON	HARRIS	TX	2727 NORTH LOOP WEST	77008 1037	OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/10/2005	3/10/2005	JOEL E. KOHLER	2256752507	JKOHLER@EPROD.COM	2256758847
Y	N	2004	20050724	6198	NORTHERN ILINOIS GAS CO	13710	NAPERVILLE	DUPAGE	IL	1844 FERRY RD	60563						IL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	0	0	0	1193	0	1193	0	0	0	0	0	1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	364	250	165	394	1193	0	20	364	250	165	394	1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	199	656	198	34	54	12	1193	0	0	40	199	656	198	34	54	12	1193	0	0	0	0	0	0	0	530	42	621	0	1193	530	42	621	0	1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3/14/2005	3/14/2005	LETICIA QUEZADA	6303882316	LQUEZAD@NICOR.COM	6309834028
Y	N	2004	20050231	5674	DUKE ENERGY FIELD SERVICES	31130	DENVER	DENVER	CO	"370 17TH STREET, SUITE 2500"	80202	DENVER	DENVER	CO	"370 17TH STREET, SUITE 2500"	80202	KS	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	74	0	120	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	46	0	0	46	0	0	0	0	0	0	0	0	0	30	1	43	0	74	0	0	30	47	43	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	30	74	0	0	0	0	0	0	44	46	30	120	0	0	46	0	0	0	46	74	0	0	0	74	120	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/17/2005	2/17/2005	DAVID BOHN	3036051992	DRBOHN@DUKE-ENERGY.COM	3036052235
N	Y	2004	20050232	5676	DUKE ENERGY FIELD SERVICES INC	31130	DENVER	DENVER	CO	"370 17TH STREET, SUITE 2500"	80202	DENVER	DENVER	CO	"370 17TH STREET, SUITE 2500"	80202	WY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	145	0	145	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	45	1	145	0	0	0	99	45	1	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	1	145	0	0	0	0	0	144	0	0	1	145	0	0	0	0	0	0	0	145	0	0	0	145	145	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/17/2005	2/17/2005	DAVID BOHN	3036051992	DRBOHN@DUKE-ENERGY.COM	3036052235
Y	N	2004	20050395	5848	VANTEX GAS PIPELINE CO LLC	31117	SAN ANTONIO	BEXAR	TX	800 E SONTERRA BLVD SUITE 400	78258-3941	DALLAS	DALLAS	TX	2838 WOODSIDE STREET	75204	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	225	0	225	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	225	0	0	225	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	52	0	0	3	30	225	0	140	0	0	52	0	0	3	30	225	0	0	0	0	0	0	0	215	7	3	0	225	215	7	3	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/25/2005	3/2/2005	"PATRICIA J MILLER, REGULATORY SPECIALIST"	2104037353	PATRICIA.MILLER@ENERGYTRANSFER.COM	2104037553
Y	N	2004	20050592	6052	"EMPIRE PIPELINE, INC."	31592	ERIE	ERIE	PA	"1100 STATE STREET, P.O. BOX 2081"	16512	WILLIAMSVILLE	ERIE	NY	6363 MAIN STREET	14221	NY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	158	0	158	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	157	0	158	0	0	0	1	157	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	1	158	0	0	0	0	0	0	0	157	1	158	0	0	0	0	0	0	0	112	35	10	1	158	112	35	10	1	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/10/2005	3/10/2005	JAMES I. SHARPLESS	8148718552	SHARPLESSJ@NATFUEL.COM	8148718659
Y	N	2004	20050265	5710	GENERAL CHEMICAL CORPORATION	30976	GREEN RIVER	SWEETWATER	WY	PO BOX 551	82935	PARSIPPANY		NJ	90 EAST HALSEY RD	7054	WY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	10	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/22/2005	2/22/2005	STEVEN E OXFORD	3034223400	IGSINC@ATT.NET	3034226105
Y	N	2004	20050110	5542	ONEOK FIELD SERVICES	30629	TULSA	TULSA                    	OK	P.O. BOX 871	74103						TX	0	0	0	0	0	0	0	0	1.8	31.8	0	0	0	0	0	33.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	31.8	0	0	0	0	0	33.6	0	0	0	0	0	0	0	0	6.2	11.8	10.8	4.8	0	33.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	11.8	10.8	4.8	0	33.6	0	0	0	0	0	0	0	0	0	0	0	4.8	3	9	6	10.8	0	0	0	33.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	3	9	6	10.8	0	0	0	33.6	0	0	0	0	33.6	0	33.6	0	0	0	0	0	0	0	33.6	0	33.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/31/2005	2/1/2005	"JOHN WOFFORD, SENIOR ENGINEER"	9185887806	JWOFFORD@ONEOK.COM	
