ORIGINAL	SUPPLEMENT	YR	RPTID	TR_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1GOFF_1	B1GOFF_2	B1GOFF_3	B1GOFF_4	B1GOFF_5	B1GOFF_6	B1GOFF_7	B1GOFF_T	B1GON_1	B1GON_2	B1GON_3	B1GON_4	B1GON_5	B1GON_6	B1GON_7	B1GON_T	B1TOFF_1	B1TOFF_2	B1TOFF_3	B1TOFF_4	B1TOFF_5	B1TOFF_6	B1TOFF_7	B1TOFF_T	B1TON_1	B1TON_2	B1TON_3	B1TON_4	B1TON_5	B1TON_6	B1TON_7	B1TON_T	B1TOTAL_1	B1TOTAL_2	B1TOTAL_3	B1TOTAL_4	B1TOTAL_5	B1TOTAL_6	B1TOTAL_7	B1TOTAL_T	B2GOFF_1	B2GOFF_2	B2GOFF_3	B2GOFF_4	B2GOFF_5	B2GOFF_6	B2GOFF_T	B2GON_1	B2GON_2	B2GON_3	B2GON_4	B2GON_5	B2GON_6	B2GON_T	B2TOFF_1	B2TOFF_2	B2TOFF_3	B2TOFF_4	B2TOFF_5	B2TOFF_6	B2TOFF_T	B2TON_1	B2TON_2	B2TON_3	B2TON_4	B2TON_5	B2TON_6	B2TON_T	B2TOTAL_1	B2TOTAL_2	B2TOTAL_3	B2TOTAL_4	B2TOTAL_5	B2TOTAL_6	B2TOTAL_T	B3GOFF_1	B3GOFF_2	B3GOFF_3	B3GOFF_4	B3GOFF_5	B3GOFF_6	B3GOFF_7	B3GOFF_8	B3GOFF_9	B3GOFF_T	B3GON_1	B3GON_2	B3GON_3	B3GON_4	B3GON_5	B3GON_6	B3GON_7	B3GON_8	B3GON_9	B3GON_T	B3TOFF_1	B3TOFF_2	B3TOFF_3	B3TOFF_4	B3TOFF_5	B3TOFF_6	B3TOFF_7	B3TOFF_8	B3TOFF_9	B3TOFF_T	B3TON_1	B3TON_2	B3TON_3	B3TON_4	B3TON_5	B3TON_6	B3TON_7	B3TON_8	B3TON_9	B3TON_T	B3TOTAL_1	B3TOTAL_2	B3TOTAL_3	B3TOTAL_4	B3TOTAL_5	B3TOTAL_6	B3TOTAL_7	B3TOTAL_8	B3TOTAL_9	B3TOTAL_T	B4GOFF	B4TOFF	B4GON_1	B4GON_2	B4GON_3	B4GON_4	B4GON_T	B4TON_1	B4TON_2	B4TON_3	B4TON_4	B4TON_T	B4TOTAL_1	B4TOTAL_2	B4TOTAL_3	B4TOTAL_4	B4TOTAL_T	CGC1	CGC2	CGE1	CGE2	CGEO1	CGEO2	CGMW1	CGMW2	CGNF1	CGNF2	CGO1	CGO2	CGOOF1	CGOOF2	CTC1	CTC2	CTE1	CTE2	CTEO1	CTEO2	CTMW1	CTMW2	CTNF1	CTNF2	CTO1	CTO2	CTOOF1	CTOOF2	DGOFF	DGON	DGOUT	DTOFF	DTON	DTOUT	KNLKG	KNLKT	DOR	DOE	PNAME	PHONE	PEMAIL	PFAX
Y	N	2003	20040429	4077	"ENMARK ENERGY, INC"	30666	RIDGELAND	MADISON	MS	"855 S. PEAR ORCHARD ROAD, SUITE 501"	39157						MS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	3.5	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	3.5	0	0	3.5	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	3.5	0	0	0	0	0	0	0	2	1.5	0	0	3.5	2	1.5	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/9/2004	3/9/2004	JEFF THARPE	6019779111	JTHARPE@ENMARKENERGY.COM	6019777994
Y	N	2003	20040430	4078	MOBILE GAS SERVICE CORP	12642	MOBILE 	MOBILE	AL	2828 DAUPHIN STREET P.O. BOX 2248	36652						AL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	59	0	59	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	41	0	0	59	0	0	18	41	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	22	11	12	7	59	0	0	0	0	7	22	11	12	7	59	0	0	0	0	0	0	0	43	8	8	0	59	43	8	8	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/9/2004	3/9/2004	PETER A. KEEGAN	2514504759	PKEEGAN@MOBILE-GAS.COM	2514504758
Y	N	2003	20040093	3716	TRAILBLAZER PIPELINE CO (KMI)	19574	HOUSTON	HARRIS	TX	"500 DALLAS STREET, SUITE 1000"	77002						CO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	116	0	116	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	115	116	0	0	0	1	0	115	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	1	0	116	0	0	0	0	0	0	115	1	0	116	0	0	0	0	0	0	0	116	0	0	0	116	116	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/11/2004	2/11/2004	REBECCA FIELDS	7133699418	REBECCA_FIELDS@KINDERMORGAN.COM	7134954860
Y	N	2003	20040100	3723	LAMAR OIL & GAS	30792	ROCKPORT	ARANSAS	TX	PO BOX 2197	78381						TX	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/27/2004	2/11/2004	KEITH KRENEK	3617273337	KEITHK@PSGCOMPANIES.COM	3617273459
Y	N	2003	20040103	3726	"ARGUELLO, INC."	31367	GOLETA	SANTA BARBARA	CA	17100 CALLE MARIPOSA REINA	93117						CA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	17	0	11	0	0	0	0	0	11	0	28	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	17	0	0	0	11	0	0	11	0	0	0	28	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	17	0	0	0	0	0	0	11	0	0	11	0	0	0	0	0	0	28	0	0	28	0	17	0	0	0	0	0	11	0	0	0	11	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/26/2004	2/12/2004	BRUCE C CRANE	8055671615	BCRANE@PLAINSXP.COM	8055671673
Y	N	2003	20040112	3735	SPECTRUM FIELD SERVICES INC	31492	VELMA	STEPHENS	OK	PO BOX 610	73491	TULSA	TULSA	OK	"6846 CANTON ST., SUITE 200"	74136	OK	0	0	0	0	0	0	0	0	0	52	4	0	0	19	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	4	0	0	19	0	75	0	0	0	0	0	0	0	0	15	56	3	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	56	3	0	0	74	0	0	0	0	0	0	0	0	0	0	0	7	0	13	11	6	10	18	9	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	13	11	6	10	18	9	74	0	0	70	4	0	0	74	0	0	0	0	0	70	4	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/28/2004	2/12/2004	RICHARD DILLON	5804443119	RDILLON@SPECTRUM-SFS.COM	5804443524
Y	N	2003	20040121	3744	DAMASCUS GAS CO	3093	BELOIT	MAHONING	OH	19220 US ROUTE 62	44609	DALLAS		TX	8144 WALNUT HILL LANE - LB #64	75231	OH	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/29/2004	2/12/2004	GREGORY J NEW	3309382172	GJNEW@CANNET.COM	3309389103
Y	N	2003	20040285	3930	NORTH BAJA PIPELINE LLC	31891	PORTLAND	MULTNOMAH	OR	1400 SW 5TH AVE SUITE 900	97201						CA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	79	0	79	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	79	0	0	0	0	0	79	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	79	0	0	0	0	0	0	0	0	79	79	0	0	0	0	0	0	0	76	3	0	0	79	76	3	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/1/2004	3/1/2004	DAVID D. YOUNG	5095332842	DAVID.YOUNG@NEGT.COM	5095332993
Y	N	2003	20040287	3932	OCCIDENTAL CHEMICAL CORP	30544	NIAGARA FALLS	NIAGARA	NY	4700 BUFFALO AVE.	14302	DALLAS	DALLAS	TX	P.O. BOX 809050	75380	NY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	3	0	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	3	0	0	0	3	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/2/2004	3/2/2004	MICHAEL ZAK	7162787544	MICHAEL_ZAK@OXY.COM	7162787664
Y	N	2003	20040130	3754	OPTIGAS INC	31765	SHREVEPORT	CADDO	LA	401 MARKET ST SUITE 1300	71101						LA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.3	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.3	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/30/2004	2/12/2004	JESSE SANDERS	3184243800		3184243801
Y	N	2003	20040305	3950	CHS OILSEED PROCESSING-NW GAS CONTRACTED	31908	MAPLETON	BLUE EARTH	MN	P. O. BOX 721	56065-0721	MANKATO	BLUE EARTH	MN	2020 S RIVERFRONT DR 	56001	MN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	4.6	0	4.6	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	4.6	0	0	4.6	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	4.6	0	0	0	0	0	0	0	0	4.6	4.6	0	0	0	0	0	0	0	4.6	0	0	0	4.6	4.6	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/24/2004	3/2/2004	CHERI LANDSTEINER	5075244103	CHERI.NWGAS@MYCLEARWAVE.NET	5075244104
