ORIGINAL	SUPPLEMENT	YR	RPTID	TR_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1GOFF_1	B1GOFF_2	B1GOFF_3	B1GOFF_4	B1GOFF_5	B1GOFF_6	B1GOFF_7	B1GOFF_T	B1GON_1	B1GON_2	B1GON_3	B1GON_4	B1GON_5	B1GON_6	B1GON_7	B1GON_T	B1TOFF_1	B1TOFF_2	B1TOFF_3	B1TOFF_4	B1TOFF_5	B1TOFF_6	B1TOFF_7	B1TOFF_T	B1TON_1	B1TON_2	B1TON_3	B1TON_4	B1TON_5	B1TON_6	B1TON_7	B1TON_T	B1TOTAL_1	B1TOTAL_2	B1TOTAL_3	B1TOTAL_4	B1TOTAL_5	B1TOTAL_6	B1TOTAL_7	B1TOTAL_T	B2GOFF_1	B2GOFF_2	B2GOFF_3	B2GOFF_4	B2GOFF_5	B2GOFF_6	B2GOFF_T	B2GON_1	B2GON_2	B2GON_3	B2GON_4	B2GON_5	B2GON_6	B2GON_T	B2TOFF_1	B2TOFF_2	B2TOFF_3	B2TOFF_4	B2TOFF_5	B2TOFF_6	B2TOFF_T	B2TON_1	B2TON_2	B2TON_3	B2TON_4	B2TON_5	B2TON_6	B2TON_T	B2TOTAL_1	B2TOTAL_2	B2TOTAL_3	B2TOTAL_4	B2TOTAL_5	B2TOTAL_6	B2TOTAL_T	B3GOFF_1	B3GOFF_2	B3GOFF_3	B3GOFF_4	B3GOFF_5	B3GOFF_6	B3GOFF_7	B3GOFF_8	B3GOFF_9	B3GOFF_T	B3GON_1	B3GON_2	B3GON_3	B3GON_4	B3GON_5	B3GON_6	B3GON_7	B3GON_8	B3GON_9	B3GON_T	B3TOFF_1	B3TOFF_2	B3TOFF_3	B3TOFF_4	B3TOFF_5	B3TOFF_6	B3TOFF_7	B3TOFF_8	B3TOFF_9	B3TOFF_T	B3TON_1	B3TON_2	B3TON_3	B3TON_4	B3TON_5	B3TON_6	B3TON_7	B3TON_8	B3TON_9	B3TON_T	B3TOTAL_1	B3TOTAL_2	B3TOTAL_3	B3TOTAL_4	B3TOTAL_5	B3TOTAL_6	B3TOTAL_7	B3TOTAL_8	B3TOTAL_9	B3TOTAL_T	B4GOFF	B4TOFF	B4GON_1	B4GON_2	B4GON_3	B4GON_4	B4GON_T	B4TON_1	B4TON_2	B4TON_3	B4TON_4	B4TON_T	B4TOTAL_1	B4TOTAL_2	B4TOTAL_3	B4TOTAL_4	B4TOTAL_T	CGC1	CGC2	CGE1	CGE2	CGEO1	CGEO2	CGMW1	CGMW2	CGNF1	CGNF2	CGO1	CGO2	CGOOF1	CGOOF2	CTC1	CTC2	CTE1	CTE2	CTEO1	CTEO2	CTMW1	CTMW2	CTNF1	CTNF2	CTO1	CTO2	CTOOF1	CTOOF2	DGOFF	DGON	DGOUT	DTOFF	DTON	DTOUT	KNLKG	KNLKT	DOR	DOE	PNAME	PHONE	PEMAIL	PFAX
Y	N	2008	20090063	14093	"COPANO FIELD SERVICES/UPPER GULF COAST, L.P."	31924	HOUSTON	HARRIS	TX	"2727 ALLEN PARKWAY, SUITE 1200"	77019						TX	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	9	0	0	0	9	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/12/2009	1/12/2009	WILLIAM SHUTT	7136219547	WILL.SHUTT@COPANOENERGY.COM	7136219553
Y	N	2008	20090067	14097	"LIVE OAK RESERVES, INC"	1035	HOUSTON	HARRIS	TX	"2727 ALLEN PARKWAY, SUITE 1200"	77019						TX	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	5	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	8	0	0	0	8	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/12/2009	1/12/2009	K. S. DEYOUNG	7136219547	KATHY.DEYOUNG@COPANOENERGY.COM	7136219553
Y	N	2008	20090567	14775	ENBRIDGE PIPELINES (TEXAS GATHERING) L.P.	31425	HOUSTON	HARRIS	TX	1100 LOUISIANA SUITE 3300	77002	HOUSTON	HARRIS	TX	1100 LOUISIANA SUITE 3300	77002	OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	58	0	58	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	58	0	0	58	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	1	58	0	0	0	0	0	57	0	0	1	58	0	0	0	0	0	0	0	57	0	1	0	58	57	0	1	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4/2009	3/4/2009	GREGG JOHNSON	7133536369	GREGG.JOHNSON@ENBRIDGE.COM	7133535620
Y	N	2008	20090735	14954	WILLIAMS GAS PIPELINE - TRANSCO	19570	HOUSTON	HARRIS	TX	P.O. BOX 1396	77251-1396	HOUSTON	HARRIS	TX	PO  BOX 1396	77251-1396	NJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527.64	0	0	0	0	0	527.64	0	527.64	0	0	0	0	0	527.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	19.04	120.31	62.94	325.29	527.64	0	0.06	19.04	120.31	62.94	325.29	527.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	215.42	92.63	17.79	72.63	57.25	69.72	527.64	2.2	0	0	215.42	92.63	17.79	72.63	57.25	69.72	527.64	0	0	0	0	0	0	0	187.43	64.13	274.65	1.43	527.64	187.43	64.13	274.65	1.43	527.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/9/2009	3/9/2009	JOHNNY LOPEZ	7132152995	JOHNNY.LOPEZ@WILLIAMS.COM	7132152222
Y	N	2008	20090737	14956	GULF STATES TRANSMISSION CORPORATION	32323	DUBACH	LINCOLN	LA	201 OAK STREET	71235	DALLAS	DALLAS	TX	"2001 BRYAN STREET, SUITE 3700"	75201	LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174	0	0	0	0	0	0.174	0	0.174	0	0	0	0	0	0.174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174	0	0	0.174	0	0	0	0.174	0	0	0.174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174	0	0	0.174	0	0	0	0	0	0	0.174	0	0	0.174	0	0	0	0	0	0	0	0.174	0	0	0	0.174	0.174	0	0	0	0.174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/9/2009	3/9/2009	ANGELA MORGAN	9032436541	ANGELA.MORGAN@REGENCYGAS.COM	
Y	N	2008	20090417	14603	AK STEEL CORP	31225	MIDDLETOWN	BUTLER	OH	1801 CRAWFORD DOOR #600 F	45043	WEST CHESTER	BUTLER	OH	9227 CENTRE POINTE DR	45069	OH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	9	0	9	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/25/2009	2/25/2009	JON MILLER	5134254444	JON_MILLER@AKSTEEL.COM	6134256010
N	Y	2008	20090744	14964	"TYSON FOODS, INC."	32222	DAKOTA DUNES	UNION	SD	800 STEVENS PORT  DRIVE SUITE 709	57049	SPRINGDALE	WASHINGTON	AR	2210 DON TYSON PARKWAY	72762	NE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.5	3.5	0	0	0	0	0	3	0.5	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	3.5	0	0	3.5	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	3.5	0	0	0	0	0	0	0	0	3.5	3.5	0	0	0	0	0	0	0	3.5	0	0	0	3.5	3.5	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/9/2009	3/9/2009	MICHAEL A. CHAPMAN	9106863631	MICHAEL.CHAPMAN@TYSON.COM	9106863827
Y	N	2008	20090755	14975	"MARITIMES & NORTHEAST PIPELINE, LLC(SPECTRA ENERGY CORP)"	31335	HOUSTON	HARRIS                   	TX	5400 WESTHEIMER COURT	77056						ME	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267.95	0	0	0	0	0	267.95	0	267.95	0	0	0	0	0	267.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0.83	5.2	206.35	55.1	267.95	0	0.47	0.83	5.2	206.35	55.1	267.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.48	3.47	267.95	0	0	0	0	0	0	0	264.48	3.47	267.95	0	0	0	0	0	0	0	212.62	43.04	12.29	0	267.95	212.62	43.04	12.29	0	267.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/10/2009	3/10/2009	RICK  W. KIVELA	7136276388	RWKIVELA@SPECTRAENERGY.COM	7133864714
Y	N	2008	20090275	14415	"LAS CRUCES, CITY OF"	11240	LAS CRUCES	DONA ANA	NM	680 N MOTEL BLVD	88005						NM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	0	0	20	0	0	9	11	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	0	20	0	0	0	0	0	0	9	11	0	20	0	0	0	0	0	0	0	19	1	0	0	20	19	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/13/2009	2/13/2009	VINCENT SANCHEZ	5755283505	VSANCHEZ@LAS-CRUCES.ORG	5755283619
Y	N	2008	20090276	14416	NORTHERN NATURAL GAS CO	13750	OMAHA	DOUGLAS	NE	1111 S 103RD STREET	68124						IL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.34	0	0	0	0	0	21.34	0	21.34	0	0	0	0	0	21.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23	0	9.21	0.78	10.12	21.34	0	1.23	0	9.21	0.78	10.12	21.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78	10.42	0	0	10.13	0.01	21.34	0	0	0	0.78	10.42	0	0	10.13	0.01	21.34	0	0	0	0	0	0	0	20.49	0.85	0	0	21.34	20.49	0.85	0	0	21.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/13/2009	2/13/2009	DAVID GECK	4023987804	DAVID.GECK@NNGCO.COM	4023987606
