ORIGINAL	SUPPLEMENT	YR	RPTID	TR_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1GOFF_1	B1GOFF_2	B1GOFF_3	B1GOFF_4	B1GOFF_5	B1GOFF_6	B1GOFF_7	B1GOFF_T	B1GON_1	B1GON_2	B1GON_3	B1GON_4	B1GON_5	B1GON_6	B1GON_7	B1GON_T	B1TOFF_1	B1TOFF_2	B1TOFF_3	B1TOFF_4	B1TOFF_5	B1TOFF_6	B1TOFF_7	B1TOFF_T	B1TON_1	B1TON_2	B1TON_3	B1TON_4	B1TON_5	B1TON_6	B1TON_7	B1TON_T	B1TOTAL_1	B1TOTAL_2	B1TOTAL_3	B1TOTAL_4	B1TOTAL_5	B1TOTAL_6	B1TOTAL_7	B1TOTAL_T	B2GOFF_1	B2GOFF_2	B2GOFF_3	B2GOFF_4	B2GOFF_5	B2GOFF_6	B2GOFF_T	B2GON_1	B2GON_2	B2GON_3	B2GON_4	B2GON_5	B2GON_6	B2GON_T	B2TOFF_1	B2TOFF_2	B2TOFF_3	B2TOFF_4	B2TOFF_5	B2TOFF_6	B2TOFF_T	B2TON_1	B2TON_2	B2TON_3	B2TON_4	B2TON_5	B2TON_6	B2TON_T	B2TOTAL_1	B2TOTAL_2	B2TOTAL_3	B2TOTAL_4	B2TOTAL_5	B2TOTAL_6	B2TOTAL_T	B3GOFF_1	B3GOFF_2	B3GOFF_3	B3GOFF_4	B3GOFF_5	B3GOFF_6	B3GOFF_7	B3GOFF_8	B3GOFF_9	B3GOFF_T	B3GON_1	B3GON_2	B3GON_3	B3GON_4	B3GON_5	B3GON_6	B3GON_7	B3GON_8	B3GON_9	B3GON_T	B3TOFF_1	B3TOFF_2	B3TOFF_3	B3TOFF_4	B3TOFF_5	B3TOFF_6	B3TOFF_7	B3TOFF_8	B3TOFF_9	B3TOFF_T	B3TON_1	B3TON_2	B3TON_3	B3TON_4	B3TON_5	B3TON_6	B3TON_7	B3TON_8	B3TON_9	B3TON_T	B3TOTAL_1	B3TOTAL_2	B3TOTAL_3	B3TOTAL_4	B3TOTAL_5	B3TOTAL_6	B3TOTAL_7	B3TOTAL_8	B3TOTAL_9	B3TOTAL_T	B4GOFF	B4TOFF	B4GON_1	B4GON_2	B4GON_3	B4GON_4	B4GON_T	B4TON_1	B4TON_2	B4TON_3	B4TON_4	B4TON_T	B4TOTAL_1	B4TOTAL_2	B4TOTAL_3	B4TOTAL_4	B4TOTAL_T	CGC1	CGC2	CGE1	CGE2	CGEO1	CGEO2	CGMW1	CGMW2	CGNF1	CGNF2	CGO1	CGO2	CGOOF1	CGOOF2	CTC1	CTC2	CTE1	CTE2	CTEO1	CTEO2	CTMW1	CTMW2	CTNF1	CTNF2	CTO1	CTO2	CTOOF1	CTOOF2	DGOFF	DGON	DGOUT	DTOFF	DTON	DTOUT	KNLKG	KNLKT	DOR	DOE	PNAME	PHONE	PEMAIL	PFAX
N	Y	2001	20020915	1578	FOREST OIL CORP	26040	LAFAYETTE	LAFAYETTE	LA	"900 SOUTH COLLEGE DR, SUITE 300"	70503	DENVER	DENVER	CO	"1600 BROADWAY, SUITE 2200"	80202	LA	0	9	0	0	0	0	0	9	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	14	0	9	0	0	0	0	9	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	14	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	9	0	5	0	0	0	5	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/2/2002	8/1/2002	L E FONTENOT	3372652620	LARRYF@FORESTOIL.COM	3372652601
Y	N	2001	20021279	1555	GULF ENERGY PIPELINE LLC	8168	HOUSTON	HARRIS	TX	1301 MCKINNEY SUITE 500	77010						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0	442	0	442	0	0	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	234	117	90	0	443	0	2	234	117	90	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	10	6	190	31	165	0	442	40	0	0	10	6	190	31	165	0	442	0	0	0	0	0	0	0	401	11	30	0	442	401	11	30	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/16/2002	7/30/2002	FRED DENNIS	8323975643	FDENNIS@INTERGEN.COM	8323976643
Y	N	2001	20020928	1757	GULF SOUTH PIPELINE CO	6900	HOUSTON	HARRIS	TX	20 EAST GREENWAY PLAZA	77046						MS	0	0	0	0	0	0	0	0	1	141	0	0	0	0	0	142	0	0	0	0	0	0	0	0	20	1244	0	0	0	0	0	1264	21	1385	0	0	0	0	0	1406	0	0	0	0	0	0	0	0	14	108	20	0	0	142	0	0	0	0	0	0	0	0	84	381	524	41	234	1264	0	98	489	544	41	234	1406	0	0	0	0	0	0	0	0	0	0	0	0	24	21	16	73	8	0	0	142	0	0	0	0	0	0	0	0	0	0	0	445	202	478	91	15	24	6	3	1264	0	445	226	499	107	88	32	6	3	1406	0	0	0	0	0	0	0	916	196	152	0	1264	916	196	152	0	1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	3	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	4/5/2002	4/19/2002	CAROLYN L JENKINS	7135443564	CAROLYN.JENKINS@GULFSOUTHPL.COM	7135443540
Y	N	2001	20021257	1533	INTERNATIONAL PAPER CO - NGPL	30004	TEXARKANA	CASS	TX	PO BOX 870	75504						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	5	0	0	0	5	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/16/2002	7/26/2002	AL WATSON	3184294441	AWATSON@RELIANTENERGY.COM	3184294407
Y	N	2001	20021287	1563	"UNIVERSAL NATURAL GAS, INC."	968	MAGNOLIA 	MONTGOMERY	TX	9750 FM1488	77354						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	3	0	0	0	3	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/16/2002	7/30/2002	ROBERT S BARNWELL	2812526700	RSBARNWELL@CS.COM	2812529252
Y	N	2001	20021290	1566	"VASTAR RESOURCES, INC"	567	HOUSTON	HARRIS	TX	PO BOX 3092	77253    						TX	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	5	0	0	0	0	5	0	5	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/16/2002	7/30/2002	MICAHAEL R SCOGGINS	2813660356	SCOGGIMR@BP.COM	2813667945
Y	N	2001	20021266	1542	DAVIS J L	3158	CORPUS CHRISTI	NUECES	TX	6721 SAHARA	78412	MIDLAND	MIDLAND	TX	211 NORTH COLORADO	79701	TX	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	23	0	0	0	0	0	0	0	0	7	16	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	23	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	23	0	0	15	0	8	0	23	0	0	0	0	0	15	0	8	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/16/2002	7/30/2002	ROY D RIEWE	3619913721	RRIEWEPE@SWBELL.NET	3619919425
N	Y	2001	20021073	1775	"ONEOK WESTEX TRANSMISSION, INC."	31531	TULSA 	TULSA	OK	P.O. BOX 22089	741212089						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4361	0	0	0	0	0	4361	0	4361	0	0	0	0	0	4361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1544	1207	773	837	0	4361	0	1544	1207	773	837	0	4361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	283	103	1778	849	778	516	43	3	4361	8	283	103	1778	849	778	516	43	3	4361	0	0	0	0	0	0	0	4216	12	133	0	4361	4216	12	133	0	4361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3/28/2002	8/26/2002	PHILIP SCHOONMAKER 	9185887161	PSCHOONMAKER@ONEOK.COM	9187321393
Y	N	2001	20021075	1776	SOUTHWEST GAS CORP	18536	LAS VEGAS	CLARK	NV	5241 SPRING MOUNTAIN RD PO BOX 98510	89193-8510						AZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	958	0	0	0	1	0	973	14	958	0	0	0	1	0	973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561	351	61	0	0	973	0	561	351	61	0	0	973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	13	69	177	432	131	55	46	17	973	33	13	69	177	432	131	55	46	17	973	0	0	0	0	0	0	0	527	34	407	5	973	527	34	407	5	973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	3/26/2002	4/23/2002	JIM MATHEWS	7023643550	JIM.MATHEWS@SWGAS.COM	7028764238
Y	N	2001	20021268	1544	STATELINE GAS GATHERING CO	18621	HOUSTON	HARRIS	TX	NINE GREENWAY PLAZA	77046						TX	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/16/2002	7/30/2002	CHUCK MAIER	8326763332	CHUCK.MAIER@ELPASO.COM	
Y	N	2001	20021275	1551	SOUTHWESTERN PUBLIC SERVICE CO	18555	AMARILLO	POTTER	TX	600 S TYLER ST	79101						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12	0	0	0	12	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	12	0	0	0	0	0	0	9	3	0	12	0	0	0	0	0	0	0	12	0	0	0	12	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/16/2002	7/30/2002	JOHN A HUDSPETH	8063782195	JOHN.HUDSPETH@XCELENERGY.COM	8063782517
