ORIGINAL	SUPPLEMENT	YR	RPTID	HL_SUP_ID	SYSTEM_TYPE	OPERATOR_ID	NAME	PARENT	OFSTREET	OFCITY	OFCOUNTY	OFSTATE	OFZIP	HQSTREET	HQCITY	HQCOUNTY	HQSTATE	HQZIP	CPBMT	CPBOFFM	CPBONM	CPCMT	CPCOFFM	CPCONM	CUBOFFM	CUBONM	CUCMT	CUCOFFM	CUCONM	CUPMT	HCAMT	HCAOFFM	HCAONM	STOFFM_1	STOFFM_2	STOFFM_3	STOFFM_4	STOFFM_5	STOFFM_6	STOFFM_7	STOFFM_8	STOFFM_9	STOFFM_10	STOFFM_11	STOFFM_12	STOFFM_13	STOFFM_14	STOFFM_15	STOFFM_16	STOFFM_17	STOFFM_18	STONM_1	STONM_2	STONM_3	STONM_4	STONM_5	STONM_6	STONM_7	STONM_8	STONM_9	STONM_10	STONM_11	STONM_12	STONM_13	STONM_14	STONM_15	STONM_16	STONM_17	STONM_18	DINSTM_1	DINSTM_2	DINSTM_3	DINSTM_4	DINSTM_5	DINSTM_6	DINSTM_7	DINSTM_8	DINSTM_9	DINSTM_10	DINSTMT	ERWHM_1	ERWHM_2	ERWHM_3	ERWHM_4	ERWHM_5	ERWHM_6	ERWHM_7	ERWHM_8	ERWHMT	ERWLM_1	ERWLM_2	ERWLM_3	ERWLM_4	ERWLM_5	ERWLM_6	ERWLM_7	ERWLM_8	ERWLMT	ERWTM_1	ERWTM_2	ERWTM_3	ERWTM_4	ERWTM_5	ERWTM_6	ERWTM_7	ERWTM_8	ERWTMT	YSGOFFM	YSGONM	YSLOFFM	YSLONM	BTNPMS	REGGATHM	BT1COM	BT1NUM1	BT1NUM2	BT1NUM3	BT1NUM4	BT1NUMT	BT2COM	BT2NUM1	BT2NUM2	BT2NUM3	BT2NUM4	BT2NUMT	VTM_1	VTM_2	VTM_3	VTM_4	VTM_5	VTM_6	II1_1	II1_2	II1_3	II1_4	II1_T	II2_1	II2_2	II2_3	II2_4	II2_5	II3_1	II3_2	II3_3	II3_4	II4_1	II4_2	II4_3	II4_4	II4_5	II5_1	II5_2	BA_1	BA_2	BA_3	BA_4	BA_5	BA_6	BA_7	BA_8	DOR	DOE	PNAME	PPHONE	PEMAIL	PFAX
Y	N	2005	20050077	971	PETROLEUM & REFINED PRODUCTS	31649	HUNTSMAN INTERNATIONAL LLC	HUNTSMAN CORPORTION	118 HUNTSMAN WAY	LONGVIEW	GREGG	TX	75602	10003 WOODLANDS FOREST DRIVE	THE WOODLANDS		TX	77380	0	0	0	2	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	 	0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0		3/24/2006	4/27/2006	DENNIS P LEAHEY	9032395204	DENNIS_LEAHEY@HUNTSMAN.COM	9032340174
Y	N	2005	20050410	1389	CRUDE OIL	31695	PACIFIC MARKETING AND TRANSPORTATION LLC	"PACIFIC ENERGY PARTNER, LP"	"1600 STOUT STREET, SUITE 1200"	DENVER	DENVER	CO	80202	5900 CHERRY AVENUE	LONG BEACH	LOS ANGELES	CA	90805	0	0	0	84	0	84	0	0	0	0	0	0	84	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	12	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	2	0	84	0	0	0	0	0	82	2	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	2	0	84	0	84	0	0		0	CRUDE OIL	18	0	0	0	18		0	0	0	0	0	866738376	0	0	0	0	0	26	0	0	0	26	5	5	0	0	5	47	0	0	0	0	0	0	0	0	73	5	84	0	0	0	0	0	0		6/19/2006	7/6/2006	ROBERT SAWAYA	3035724907	RSAWAYA@PACIFICENERGY.COM	3035724901
Y	N	2005	20050273	1230	CRUDE OIL	2731	CHEVRON PIPE LINE COMPANY		4800 FOURNACE PLACE	BELLAIRE	HARRIS	TX	77401						0	0	0	1622.91	766.96	855.95	0	0	0	0	0	0	712.8	200.55	512.25	37.49	141.5	125.67	186.03	110.24	0	7.07	0	158.98	0	0	0	0	0	0	0	0	0	0	31.9	13.81	403.29	44.61	0	60.82	168.02	53.8	0	79.71	0	0	0	0	0	0	0	35.6	0	0	182.5	528.66	396.83	229.92	227.14	22.26	0	1622.91	0	0	0	0	229.92	227.14	22.26	0	479.32	35.6	182.5	528.66	396.83	0	0	0	0	1143.59	35.6	182.5	528.66	396.83	229.92	227.14	22.26	0	1622.91	766.96	855.95	0	0		56.03	CRUDE	16	16	3	9	44		0	0	0	0	0	9770958005	0	0	0	0	0	75.55	75.55	0	0	151.1	0	0	1	0	0	5.46	0	0	0	0	0	0	0	0	156.56	0	268	200	73	31	0	0	0		6/15/2006	6/15/2006	J. R. BURKE	7134323206	RBURKE@CHEVRON.COM	7134323477
Y	N	2005	20050274	1231	PETROLEUM & REFINED PRODUCTS	2731	CHEVRON PIPE LINE COMPANY		4800 FOURNACE PLACE	BELLAIRE	HARRIS	TX	77401						0	0	0	1804.31	0	1804.31	0	0	0	0	0	0	963.96	0	963.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02	243.21	1510.08	34.84	0.64	0	0	0	13.52	0	0	0	0	0	0	0	0	0	0	23.07	0	34.56	1475.47	232.21	14.86	21.34	2.8	0	1804.31	0	0	0	0	14.86	21.34	2.8	0	39	23.07	34.56	1475.47	232.21	0	0	0	0	1765.31	23.07	34.56	1475.47	232.21	14.86	21.34	2.8	0	1804.31	0	1789.65	0	14.66		0	REFINED PRODUCTS	26	10	0	0	36		0	0	0	0	0	0	0	0	12272291879	0	0	204.69	204.69	132.8	0	542.18	0	0	16	3	2	0	0	0	0	0	0	0	0	0	542.18	0	147	169	462	105	0	0	0		6/15/2006	6/15/2006	J. R. BURKE	7134323206	RBURKE@CHEVRON.COM	7134323477
Y	N	2005	20050278	1236	CRUDE OIL	32147	MARATHON PIPE LINE LLC	MARATHON PETROLEUM COMPANY LLC	539 SOUTH MAIN STREET	FINDLAY	HANCOCK	OH	45840						0	0	0	1534	167	1367	0	0	0	0	0	0	660	0	660	0	1	118	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	53	118	60	270	0	291	282	270	0	0	21	0	0	0	0	0	0	54	123	547	188	488	36	98	0	1534	0	0	0	2	204	4	98	0	308	0	55	287	138	0	0	0	0	480	0	55	287	140	204	4	98	0	788	167	1290	0	77		0	CRUDE	28	32	24	14	98		0	0	0	0	0	71802896969	0	0	0	0	0	244	244	0	0	488	33	6	0	0	0	49	2	0	2	0	0	0	0	0	537	8	228	184	129	104	0	0	0		6/15/2006	6/15/2006	TRESSA L. YOUNG	4194295696	AKAYSER@MARATHONPETROLEUM.COM	4194213917
Y	N	2005	20050280	1238	PETROLEUM & REFINED PRODUCTS	32147	"MARATHON ASHLAND PIPE LINE, LLC"	MARATHON PETROLEUM COMPANY LLC	539 SOUTH MAIN STREET	FINDLAY	HANCOCK	OH	45840						106	0	106	3337	0	3337	0	0	0	0	0	0	1626	0	1626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	374	708	776	417	150	175	0	68	0	74	674	0	1	0	0	1	0	0	0	516	747	1376	160	247	87	85	225	3443	0	0	0	0	233	87	85	225	630	7	54	441	121	0	0	0	0	623	7	54	441	121	233	87	85	225	1253	0	3363	0	80		0	PETROLEUM AND REFINED PRODUCT	85	79	17	20	201		0	0	0	0	0	0	0	0	58438108372	0	0	225	210	0	0	435	310	88	46	12	8	7	0	0	0	3	0	0	0	0	445	88	1282	218	162	42	0	0	0		6/15/2006	6/15/2006	TRESSA L. YOUNG	4194295696	AKAYSER@MARATHONPETROLEUM.COM	4194213917
Y	N	2005	20050423	1406	PETROLEUM & REFINED PRODUCTS	31428	MERIT ENERGY		1627 55 RANCH ROAD	GLENROCK	CONVERSE	WY	82637	"13727 NOEL ROAD, SUITE 500"	DALLAS	DALLAS	TX	75240	0	0	0	34	0	34	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	7	0	34	0	0	0	0	0	27	7	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	7	0	34	0	34	0	0		0		0	0	0	0	0		0	0	0	0	0	0	0	0	21553348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/21/2006	7/13/2006	KENNETH IVIE	3076800748		3074362902
Y	N	2005	20050426	1473	PETROLEUM & REFINED PRODUCTS	99043	PETROLEUM FUEL & TERMINAL CO.		1622 SOUTH CLINTON STREET	BALTIMORE	BALTIMORE	MD	21224	"8235 FORSYTH BLVD., STE. 400"	ST. LOUIS		MS	63105	0	0	0	3.14	0	3.14	0	0	0	0	0	0	3.14	0	3.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14	0	0	0	0	0	3.14	0	0	3.14	0	0	0	0	0	3.14	0	0	0	0	0	0	0	0	0	0	0	3.14	0	0	0	0	0	3.14	0	3.14	0	0		0	GASOLINE AND DISTILLATE	4	7	3	1	15		0	0	0	0	0	0	2424.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14	0	0	0	0.1	0	0	0	0	3.24	0	0	0	0	3.14	0	0	0		9/7/2006	9/11/2006	"CHRIS CASNELLI, FACILITY COMPLIANCE OFFICER"	7575454641	CHRISCASNELLI@AOL.COM	7575451304
Y	N	2005	20050434	1574	CRUDE OIL	30658	KERN OIL & REFINING CO.		7724  EAST PANAMA LANE	BAKERSFIELD 	KERN	CA	93307						0	0	0	18.57	0	18.57	0	0	0	0	0	0	18.57	0	18.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.57	0	0	0	0	0	0	18.57	0	0	0	0	0	0	0	0	0	0	18.57	0	0	0	0	0	0	18.57	0	18.57	0	0	0	0	0	0	18.57	0	0	0	18.57		18.57	CRUDE OIL	1	0	0	0	1		0	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.57	0	0	0	0	0	0		10/27/2006	10/30/2006	"PATTY LEE KUSEK, ENVIRONMENTAL COORDINATOR"	6618450761	PKUSEK@KERNOIL.COM	6618450330
N	Y	2005	20050332	1594	CRUDE OIL	5081	"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC"	"COFFEYVILLE RESOURCES, LLC"	P.O. BOX 3516	BARTLESVILLE	WASHINGTON	OK	74006	"10 E. CAMBRIDGE CIRCLE DR., SUITE 250"	KANSAS CITY	WYANDOTTE	KS	66103	4	0	4	80	0	80	0	0	0	0	0	0	59	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	9	0	6	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	23	6	16	0	19	0	84	0	0	0	0	15	0	19	0	34	0	20	23	6	0	0	0	0	49	0	20	23	6	15	0	19	0	83	0	57	0	27		59	CRUDE OIL	7	6	0	3	16		0	0	0	0	0	121766	0	0	0	0	0	66	66	0	0	132	518	1640	34	0	912	0	0	0	0	0	0	0	0	0	132	1640	0	0	0	146	0	0	0		6/20/2006	10/31/2006	MIKE COGDILL	9183334111	MLCOGDILL@COFFEYVILLEGROUP.COM	9183334173
Y	N	2005	20050303	1262	PETROLEUM & REFINED PRODUCTS	18092	"SFPP, LP"		1100 W. TOWN AND COUNTRY RD.	ORANGE	ORANGE	TX	92866	"500 DALLAS, SUITE 1000"	HOUSTON	HARRIS	TX	77002	0	0	0	2756.48	0	2756.48	0	0	0	0	0	0	1729.3	0	1729.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.82	335.31	814.07	272.39	630.52	2.86	194.56	0	456.89	0	31.06	0	0	0	0	0	0	0	0	0	0	0	903.62	851.89	102.16	717.03	94.66	87.12	2756.48	0	0	3.1	450.1	34.2	760.1	102.1	107.3	1456.9	0	0	683.7	266.1	0	0.1	0	0	949.9	0	0	686.8	716.2	34.2	760.2	102.1	107.3	2406.8	0	2710.13	0	46.35		0	REFINED PETROLEUM	56	37	1	0	94		0	0	0	0	0	0	0	0	65370329000	0	0	708	852.9	76.7	51.4	1689	244	199	9	14	87	10.4	0	0	0	0	0	0	0	0	1699.4	199	477	197	522	176	0	0	0		6/15/2006	6/15/2006	JAIME HERNANDEZ	7133699443	JAIME_HERNANDEZ@KINDERMORGAN.COM	7134952767
Y	N	2005	20050159	1096	HVLS	31778	ENCANA OIL & GAS (USA) INC.		3606 COUNTY RD 116	RANGELY	RIO BLANCO	CO	81648	"370 17TH STREET, SUITE 1700"	DENVER	DENVER	CO	80202	0	0	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	17	0	0	0	0	0	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	17	0	17	0	0		0		0	0	0	0	0		0	0	0	0	0	0	9205789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/5/2006	6/5/2006	JAKE JACOBS	7208765248	JAKE.JACOBS@ENCANA.COM	7208766248
Y	N	2005	20050166	1103	HVLS	31130	DUKE ENERGY FIELD SERVICES		41707 COUNTY ROAD P	CHEYENNE WELLS	CHEYENNE	CO	80810    	"370 17TH STREET, SUITE 2500"	DENVER	DENVER	CO	80202	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	40	0	0	0	0	0	0	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	40	0	40	0	0		0		0	0	0	0	0		0	0	0	0	0	0	11800040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/5/2006	6/5/2006	DAVID BOHN	3036051992	DRBOHN@DUKE-ENERGY.COM	3036052228
Y	N	2005	20050311	1270	PETROLEUM & REFINED PRODUCTS	26041	KINDER MORGAN LIQUIDS TERMINALS LLC		920 STATE ST.	PERTH AMBOY	MIDDLESEX	NJ	08862	"500 DALLAS STREET, SUITE 1000"	HOUSTON	HARRIS	TX	77002	0	0	0	2	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0		0	PETROLEUM PRODUCTS	1	3	7	1	12		0	0	0	0	0	0	0	0	3781752	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0		6/15/2006	6/15/2006	APRIL ZAPIEN	7139208490	APRIL_MORENO@KINDERMORGAN.COM	7134727660
