YR	RPTID	NAME	OPERATOR_ID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	OM	OS	TM	TS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOR	DOE		
2003	20030011	"SOUTH FULTON GAS DEPT, CITY OF"	18432	700 MILTON COUNCE DR	SOUTH FULTON	OBION	TN	38257						 TN	0	0	4	33	0	0	0	0	0	0	37	0	0	90	988	0	0	0	0	0	0	1078	0	1	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	1	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	4	0	0	37	0	0	90	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	984	4	0	0	0	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1074	4	0	0	0	1078	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.3	"TWO LEAKS ACCOUNT FOR ABOUT 400 MCF LOSS.  DURING THE WINTER MONTHS WE EXPERIENCED COMPUTER PROBLEMS, WHICH IDENTIFY IN OUR REVENUES & STATISTIC REPORT OF A PROBLEM."	HUBERT E MAYNARD	7314792242	1/20/2004	2/11/2004		
2003	20030012	UNITED STATES GYPSUM CO	20236	125 SOUTH FRANKLIN STREET	CHICAGO	COOK	IL	60606	125 SOUTH FRANKLIN STREET	CHICAGO	COOK	IL	60606	 PA	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		LOUIS O. STOCCO	3126065612	1/20/2004	2/11/2004		
2003	20030013	TWO HARBORS CITY MUNICIPAL GAS DEPT	12903	522 FIRST AVE	TWO HARBORS	LAKE	MN	55616						MN	0	0	0	2	30	0	0	0	0	0	32	0	0	0	1	1551	0	0	0	0	0	1552	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	7	2	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	7	3	1	0	32	100	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1540	9	2	0	0	1551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1540	9	2	1	0	1552	0	0	0	0	0	3	0	0	0	0	2	9	0	0	0	PART C - OTHER SERVICES - (9) - METER SET LEAK MAINS - (2) - VALVES NEEDED GREASE	DENNIS E. CHANDLER - SUPT.	2188348812	1/20/2004	2/11/2004		
2003	20030014	HERITAGE PROPANE	30892	10527 SPRINGHILL DRIVE	SPRINGHILL	HERNANDO	FL	34608						 FL	0	0	0	42	12	0	0	0	0	0	54	0	0	0	1970	963	0	0	0	0	0	2933	0	31	7	4	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	12	4	0	0	54	0	0	1970	0	0	0	0	1970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	963	0	0	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2933	0	0	0	0	2933	0	11	0	0	0	5	0	0	0	22	0	20	0	0	0.04		MARY E COOLE	3526834187	1/20/2004	2/11/2004		
2003	20030015	"TYLER, CITY OF"	31222	230 NORTH TYLER ST	TYLER	LINCOLN	MN	56178						 MN	0	0	0	9	11	0	0	0	0	0	20	0	0	0	0	479	0	0	0	0	0	479	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	20	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	5	0	0	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	5	0	0	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		MIC VANDEVERE	5072475176	1/20/2004	2/11/2004		
2003	20030016	"CAPITAL GAS DISTRIBUTION, INC"	889	2619 OLD WASHINGTON STE B	WALLER	WALLER	TX	77484						TX	0	0	0	4	3	0	0	0	19	0	26	0	0	0	429	179	0	0	0	509	0	1117	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	26	3	0	429	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	179	0	509	0	0	0	0	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1117	0	0	0	0	1117	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7		JACKIE W SMITH	9363729164	1/20/2004	2/11/2004		
2003	20030017	JONESBORO MUNICIPAL GAS	9300	100 PUBLIC SQUARE  	JONESBORO	UNION	IL	62952						IL	0	0	0	16	0	0	0	0	0	0	16	0	0	0	732	0	0	0	0	0	0	732	0	5	8	3	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	3	0	0	16	75	0	662	46	1	0	0	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685	46	1	0	0	732	1	1	0	0	0	0	0	0	0	0	0	0	5	0	1.3	5 ABOVE GROUND LEAKS BUSINESS AND RESIDENTIAL SURVEY DONE BY UTILITY SAFETY & DESIGN	LARRY ROSSON	6188332712	1/21/2004	2/11/2004		
2003	20030018	BROOKLYN MUNICIPAL GAS CO	1792	138 JACKSON STREET	BROOKLYN	POWESHIEK	IA	52211						IA	0	0	0	9	1	0	0	0	0	0	10	0	0	0	568	69	0	0	0	0	0	637	0	6	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	10	0	0	459	109	0	0	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	3	1	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	112	1	0	0	637	0	0	0	0	0	0	1	0	0	0	0	28	4	0	2.8		CRAIG L HALL  SUPERINTENDENT	6415229292	1/21/2004	2/11/2004		
2003	20030019	"GARRISON, CITY OF"	6101	129 GREENWOOD ST	GARRISON	NACOGDOCHES	TX	75946						TX	0	0	0	0	13	0	0	0	0	0	13	0	0	0	0	391	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	7	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	7	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		MELVIS BELL - SUPT	9363472301	1/21/2004	2/11/2004		
2003	20030020	"BAY MINETTE UTILITIES BOARD, CITY OF"	1192	25 HAND AVENUE	BAY MINETTE	BALDWIN	AL	36507						AL	0	0	2	18	75	0	0	0	0	0	95	0	0	237	620	1676	0	0	0	0	0	2533	0	8	7	3	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	12	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	19	3	0	0	95	85	0	857	5	0	0	0	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1631	37	3	0	0	1671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2488	42	3	0	0	2533	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0		MIKE ANDERSON	3345801626	1/21/2004	2/11/2004		
2003	20030021	"DELCAMBRE GAS DEPT, TOWN OF"	3220	107 N. RAILROAD	DELCAMBRE	IBERIA	LA	70528						LA	0	0	0	7	15	2	0	0	2	0	26	0	0	0	280	552	0	0	0	0	0	832	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	2	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	26	50	0	280	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552	0	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832	0	0	0	0	832	4	0	0	0	0	0	0	0	0	0	0	33	0	0	5.29		PATTI VINCENT	3376854462	1/21/2004	2/11/2004		
2003	20030022	MANILLA MUNICIPAL GAS DEPT	12090	443 MAIN ST - PO BOX 398	MANILLA	CRAWFORD	IA	51454						IA	0	0	0	5	1	0	0	0	0	0	6	0	0	0	390	0	0	0	0	0	0	390	0	4	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	6	89	0	346	40	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	40	0	0	0	390	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		GLEN MACUMBER	7126543952	1/21/2004	2/11/2004		
2003	20030023	"MAGNOLIA, CITY OF"	31089	16835 FM 1488	MAGNOLIA	MONTGOMERY	TX	77354						 TX	0	0	0	0	29	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	7	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	7	0	0	29	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	6	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	6	0	0	0	199	0	0	0	0	0	0	0	0	0	0	10	3	0	0	1	1) AVERAGE SERVICE LENGTH BEING INSTALLED NOW IS 40'.  METERS ARE BEING SET IN UTILITY EASEMENTS (NOT UP BY STRUCTURE).  2) MAIN LINE LEAKS CAUSED BY OUTSIDE CONTRACTORS DAMAGING CITY FACILITIES.  DID NOT NOTIFY OUR ONE-CALL LOCATE SYSTEM.	ARLEEN WEST	2813562266	1/21/2004	2/11/2004		
2003	20030024	EVANGELINE GAS PIPELINE CO	4600	5581 VIDRINE RD	VILLE PLATTE	EVANGELINE	LA	70586						LA	0	0	2	93	101	0	0	0	51	26	273	0	0	0	3687	0	0	0	0	0	0	3687	0	86	8	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	51	0	89	11	0	0	0	100	0	0	0	0	0	0	0	0	26	0	0	0	0	26	0	2	0	0	0	0	0	0	254	19	0	0	0	273	4	0	2373	2	0	0	0	2375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1312	0	0	0	0	1312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3685	2	0	0	0	3687	16	0	6	0	0	0	109	0	76	0	0	0	9	0	5		CECIL A MONIER	3373634177	1/21/2004	2/11/2004		
