YR	RPTID	NAME	OPERATOR_ID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	OM	OS	TM	TS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOR	DOE			
2000	20000012	FERRELLGAS	13772	6982 BARBOUR ROAD	WEST PALM BEACH	PALM BEACH	FL	33437	1 LIBERTY PLAZA	LIBERTY		MO	64068	FL	0	0	0	4	0	0	0	0	0	0	4	0	0	0	232	0	0	0	0	0	0	232	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	232	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	232	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	"LANATANA CASCADE  6330 S CONGRESS AVE  LAKE WORTH, FL"	STEVEN L BEST	5618449717	12/27/2000	12/29/2000			
2000	20000013	DRUMRIGHT GAS AUTH	3550	122 W. BROADWAY	DRUMRIGHT	CREEK	OK	74030						OK	6	0	0	0	53	0	0	0	0	0	59	0	0	0	0	1491	0	0	0	0	0	1491	0	2	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	9	0	9	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	11	0	13	0	0	60	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1491	0	0	0	1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1491	0	0	0	1491	0	0	0	0	0	0	1	0	0	11	0	0	0	0	2	"APRIL 2000 DRUMRIGHT GAS AUTHORITY HAS DONE A COMPLETE LEAK SURVEY OF DOWN TOWN AND BUSINESSES.  NOVEMBER 2, 2000, SOUTHEAST QUARTER OF DRUM RIGHT WAS SURVEYED."	JIM DINWIDDIE	9183522120	12/27/2000	12/29/2000			
2000	20000015	ROLFE MUNICIPAL GAS SYSTEM	17640	306 WALNUT STREET	ROLFE	POCAHONTAS	IA	50581						IA	0	0	0	7	1	0	0	0	0	0	8	0	0	0	386	16	0	0	0	0	0	402	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	8	0	0	383	3	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	3	1	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5		MARK SINDERGARD	7128483456	12/22/2000	12/29/2000			
2000	20000016	"OBERLIN, TOWN OF"	14035	103 E. SIXTH AVENUE	OBERLIN	ALLEN	LA	70655						LA	0	0	0	17	3	1	0	0	0	0	21	0	0	0	765	115	0	0	0	0	0	880	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	21	50	0	765	0	0	0	0	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	0	0	0	0	880	2	18	0	0	0	0	0	0	0	0	0	0	0	0	10		WILLIAM CHAUMONT - GAS SUPERINTENDENT	3186394333	12/22/2000	12/29/2000			
2000	20000017	SAWYER GAS OF JACKSONVILLE INC	18153	8486 DEVOE ST	JACKSONVILLE	DUVAL	FL	32220						FL	0	0	0	16	1	0	0	0	0	0	17	0	0	100	1083	223	0	0	0	0	0	1406	0	13	3	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	0	0	0	17	0	0	1183	0	0	0	0	1183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1406	0	0	0	0	1406	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2		MICHAEL TROWBRIDGE	9047818400	12/26/2000	12/29/2000			
2000	20000018	"SHUQUALAK GAS DEPT, CITY OF"	18300	"PO BOX 64, 204 PINE ST"	SHUQUALAK	NOXUBEE	MS	39361						MS	0	0	0	17	4	0	0	0	0	0	21	0	0	0	208	0	0	0	0	0	0	208	0	11	6	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	21	0	0	206	0	2	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	2	0	0	208	0	2	0	0	0	2	0	0	0	0	0	0	0	0	4	SURVEY CONDUCTED 10-24-2000 BY HENRY CARLOCK CATHOTIC SERVICES.  SURVEY RAM USING THE SOUTHERN CROSS MODEL 400 IONIZATION FLAME PACK.  THE J AND W SNIFFER WAS USED TO PINPOINT AND GRADE.  4 LEAKS WERE FOUND.	BOBBY J WEAVER	6627934675	12/20/2000	12/29/2000			
2000	20000019	FULTON MUNICIPAL GAS SYSTEM	5690	213 WEST WIYGUL ST	FULTON		MS	38843						MS	0	0	0	42	64	0	0	0	0	0	106	0	0	0	876	1298	0	0	0	0	0	2174	0	42	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	106	0	0	0	0	0	0	0	0	0	832	31	0	0	0	863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1298	13	0	0	0	1311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2130	44	0	0	0	2174	0	0	6	3	0	0	0	0	1	0	0	0	0	0	2.9		EDDIE HANKINS	6018629004	12/20/2000	12/29/2000			
2000	20000020	TISHOMINGO GAS SYSTEM	19475	"1281 MAIN ST,  PO BOX 71"	TISHOMINGO	TISHOMINGO	MS	38873						MS	0	0	0	25	14	0	0	0	0	0	39	0	0	0	246	194	0	0	0	0	0	440	0	6	19	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	22	0	0	0	39	0	0	237	9	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	9	0	0	0	440	0	0	1	15	0	17	0	0	0	5	0	0	0	0	0		PAULA MOODY	6624386402	12/20/2000	12/29/2000			
2000	20000021	"ST JOSEPH, CITY OF"	30030	PO BOX 37	ST JOSEPH	LAWRENCE	TN	38481						TN	0	0	0	0	18	0	0	0	0	0	18	0	0	0	0	375	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	18	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	2	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	2	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		WAYNE HOOD	9318454141	12/20/2000	12/29/2000			
2000	20000022	"BURLINGTON GAS SYSTEM , CITY OF"	1920	P.O. BOX 216 603 MAIN ST	BURLINGTON	ALFALFA	OK	73722						OK	0	0	0	5	1	0	0	0	0	0	6	0	0	0	100	14	0	0	0	0	0	114	0	3	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	6	15	0	99	1	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	1	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		MARCI HYDE  - CITY CLERK/TREASURE	5804312550	12/29/2000	1/5/2001			
2000	20000023	CENTRAL FARMER COOPERATIVE	31414											NE	0	0	0	0	11	0	0	0	0	0	11	0	0	0	0	14	0	0	0	0	0	14	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	3	8	0	0	0	11	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	3	8	0	0	0	11	5	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	12	2	0	0	14	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	12	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6		WARREN HULL	4023361263	1/2/2001	1/5/2001			
2000	20000024	NORGASCO INC	13639	"3111 C ST, SUITE 525"	ANCHORAGE		AK	99503						AK	8	0	0	0	2	0	0	0	0	0	10	42	0	0	0	60	0	0	0	0	0	102	0	0	1	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	10	0	0	0	22	20	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	32	3	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	54	23	0	0	102	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0		LEROY FRANK	9075625520	1/3/2001	1/5/2001			
2000	20000025	BAREFOOT BAY PROPANE GAS CO	1121	"931 BAREFOOT BLVD., #2"	BAREFOOT BAY		FL	32976						FL	0	0	0	10	29	0	0	0	0	0	39	0	0	0	0	419	417	0	0	0	0	836	0	4	5	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	4	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	9	1	0	0	39	12	0	414	3	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	3	0	0	0	836	0	0	0	0	0	0	0	0	0	6	0	24	0	0	0		COLLEEN DOSEK	5616645916	1/3/2001	1/5/2001			
2000	20000026	"SOUTH FULTON GAS DEPT, CITY OF"	18432	132 BROADWAY	SOUTH FULTON	OBION	TN	38257						TN	0	0	0	4	30	0	0	0	0	0	34	0	0	0	94	975	0	0	0	0	0	1069	0	1	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	26	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	4	3	0	0	34	0	0	91	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	3	0	0	0	978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1066	3	0	0	0	1069	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0.6	OVER THE PAST 5 YEARS WE HAVE COMPLETED OUR CAST IRON REPLACEMENT PROGRAM.  ALSO WE HAVE HAD SOME COMPUTER PROGRAM PROBLEMS BACK IN THE LAST PART OF 1999.  THE RESULTS THATS RECORDED COULD BE INCORRECT.  WE DO FEEL THAT THIS PROBLEM HAS BEEN RESOLVED.	HUBERT E MAYNARD	9014792242	1/5/2000	1/8/2001			
