YR	RPTID	NAME	OPERATOR_ID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	OM	OS	TM	TS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOR	DOE		
2002	20020011	ESCAMBIA GAS PRODUCERS LLC	31200	425 S MAIN ST SUITE 201	ANN ARBOR	WASHTENAW	MI	48104						FL	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		DOUGLAS NIELSEN	7274451115	1/22/2003	1/29/2003		
2002	20020012	"BIRMINGHAM GAS PRODUCERS, LLC"	31203	425 S MAIN ST SUITE 201	ANN ARBOR	WASHTENAW	MI	48104						AL	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	312	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	THE BARE STEEL CATHODICALLY UNPROTECTED SERVICE IS COMPLETELY ABOVE GROUND AND IS PHYSICALLY PROTECTED FROM OUTSIDE DAMAGE.	DOUGLAS NEILSEN	7274451115	1/22/2003	1/29/2003		
2002	20020013	"WICHITA GAS PRODUCERS, LLC"	31206	425 S MAIN ST STE 201	ANN ARBOR	WASHTENAW	MI	48104						KS	0	0	0	0	11	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		DOUGLAS NIELSEN	7274451115	1/22/2003	1/29/2003		
2002	20020014	"WAKE GAS PRODUCERS, LLC"	31205	425 S MAIN ST STE 201	ANN ARBOR	WASHTENAW	MI	48104						NC	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		DOUGLAS NIELSEN	7274451115	1/22/2003	1/29/2003		
2002	20020015	"FAYETTEVILLE GAS PRODUCERS, LLC"	31204	425 S MAIN ST STE 201	ANN ARBOR	WASHTENAW	MI	48104						NC	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		DOUGLAS NIELSEN	7274451115	1/22/2003	1/29/2003		
2002	20020016	"GRAYVILLE GAS DEPT, CITY OF"	6640	122 S. COURT ST.	GRAYVILLE	WHITE	IL	62844						IL	0	0	0	17	4	0	0	0	0	0	21	0	0	0	876	40	0	0	0	0	0	916	0	9	5	3	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	7	3	0	0	21	75	0	866	8	0	0	0	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	2	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	906	10	0	0	0	916	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1.6		ALLEN ALLDREDGE	6183753671	1/22/2003	1/29/2003		
2002	20020017	MCCOMB NATURAL GAS CO	30876	PO BOX 340	FINDLAY	HANCOCK	OH	45858-    	"VILLAGE HALL, MAIN ST."	MCCOMB	HANCOCK	OH	45858	OH	0	0	4	1	7	0	0	0	0	0	12	0	0	308	61	187	0	0	0	0	0	556	0	3	1	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	1	0	0	12	30	0	0	369	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	0	556	8	11	0	0	0	0	1	4	2	6	0	0	8	0	0		KAY A NARTKER	4194243427	1/22/2003	1/29/2003		
2002	20020018	CITY OF EAGLE MOUNTAIN	31542	1680 E. HERITAGE DR	EAGLE MOUNTAIN	UTAH	UT	84043-    						UT	0	0	0	0	34	0	0	0	0	0	34	0	0	0	0	1951	0	0	0	0	0	1951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	10	2	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	10	2	0	0	34	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1951	0	0	0	0	1951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1951	0	0	0	0	1951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		JERRY KERLEY 	8017892860	1/22/2003	1/29/2003		
2002	20020019	"CHIPLEY, CITY OF"	2348	692 RUSTIN DRIVE	CHIPLEY 	WASHINGTON	FL	32428-    						FL	0	0	2	28	8	0	0	0	0	0	38	0	0	797	53	353	0	0	0	0	0	1203	0	22	8	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	9	0	0	0	38	75	0	818	32	0	0	0	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	2	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1169	34	0	0	0	1203	0	4	0	0	0	0	0	3	3	18	0	0	0	0	1	"CUSTOMER LEAKS:  CONSTRUCTION DEFECT - 13, OTHER - 14"	TRACEY THOMAS	8506386346	1/22/2003	1/29/2003		
2002	20020020	"SEBRING GAS SYSTEM, INC"	929	3515 HWY 27 SOUTH	SEBRING	HIGHLANDS	FL	33870						FL	0	0	0	14	15	0	0	0	0	0	29	0	0	0	500	344	0	0	0	0	0	844	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	8	0	0	0	29	30	0	500	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	40	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	804	40	0	0	0	844	0	1	3	1	0	0	1	0	0	0	0	0	0	0	1	"ALL LEAKS WERE REPAIRED BY REMOVING DAMAGED SECTION AND REPLACING WITH NEW PIPE,  THEY WERE ALSO RETESTED AFTER REPAIRS WERE MADE NO LEAKS DETECTED."	JAMES E. CORRELL	8633850194	1/22/2003	1/29/2003		
2002	20020021	CITIZENS COMMUNICATIONS ARIZONA GAS DIVISION 	2416	"2901 W. SHAMRELL BLVD, SUITE 110"	FLAGSTAFF	COCONINO	AZ	86001	3 HIGH RIDGE PARK	STAMFORD		CT	6905	AZ	0	0	0	1176	1201	0	0	0	0	0	2377	0	0	0	55305	71710	0	0	0	0	0	127015	0	703	328	126	19	0	1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	128	0	806	256	11	0	0	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1637	584	137	19	0	2377	56	0	54091	1166	48	0	0	55305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4459	27	0	0	0	4486	0	66975	239	10	0	0	67224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125525	1432	58	0	0	127015	2	6	4	3	55	136	17	44	3	6	38	101	179	0	1.37		J. BEHNE	5207744592	1/23/2003	1/29/2003		
2002	20020022	"PICAYUNE UTILITIES DEPT, CITY OF"	15497	101 WITTHAUER DR.	PICAYUNE	PEARL RIVER	MS	39466	203 GOODYEAR BLVD	PICAYUNE	PEARL RIVER	MS	39466	MS	0	0	12	44	30	1	0	0	0	0	87	0	0	343	1223	0	0	0	0	0	0	1566	0	40	12	4	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	14	16	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	28	4	0	0	87	50	0	1566	12	1	0	0	1579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1223	10	0	0	0	1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2789	22	1	0	0	2812	0	15	0	14	0	43	0	7	0	0	0	0	140	0	5.47	140 GRADE 3 LEAKS FROM 5 YEAR LEAK SURVEY.	BILLY MCQUEEN - SUPERVISOR/UTILITIES	6017497012	1/24/2003	1/29/2003		
2002	20020023	KNG ENERGY INC	30930	1700 WESTFIELD DRIVE	FINDLAY	HANCOCK	OH	45840						OH	0	0	0	7	39	0	0	0	0	0	46	0	0	0	4	666	0	0	0	0	0	670	0	0	1	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	8	1	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	9	7	0	0	46	30	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666	0	0	0	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670	0	0	0	670	0	0	0	0	5	5	0	0	3	14	0	0	1	0	0		KAY NARTKER  OPERATIONS	4194243427	1/22/2003	1/29/2003		
2002	20020024	CLAYTON GAS SYSTEM	2476											LA	0	0	0	9	3	0	0	0	0	0	12	0	0	0	219	93	0	0	0	0	0	312	0	6	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	12	20	0	218	0	1	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	1	0	0	312	0	0	0	0	0	0	0	0	0	2	0	0	2	0	8		SADIE G. JONES - TOWN CLERK	3187578540	1/28/2003	2/4/2003		
