ORIGINAL	SUPPLEMENT	YR	RPTID	D_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	DINSTM_1	DINSTM_2	DINSTM_3	DINSTM_4	DINSTM_5	DINSTM_6	DINSTM_7	DINSTM_8	DINSTM_9	DINSTMT	DINSTS_1	DINSTS_2	DINSTS_3	DINSTS_4	DINSTS_5	DINSTS_6	DINSTS_7	DINSTS_8	DINSTS_9	DINSTST	CM	CS	NFM	NFS	EXCM	EXCS	OOFM	OOFS	MWM	MWS	EQM	EQS	OPERM	OPERS	OTHM	OTHS	KNLK	FEDLK	UNACC	DOR	DOE	COMMENTS	PNAME	PEMAIL	PFAX	PPHONE																																					
Y	N	2009	20091189	14123	STEVENSON UTILITIES BOARD	18644	STEVENSON	JACKSON	AL	42274 US HIGHWAY 72	35772						AL	0	0	0	19	3.2	0	0	0	0	0	22.2	0	0	4	203	174	0	0	0	0	0	381	0	8	11	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2	11	0	0	0	22.2	0	0	207	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	3	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	3	0	0	0	381	22.2	0	0	0	0	0	0	0	0	22.2	381	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.04	4/13/2010	4/13/2010		DONALD CRABTREE (ADMIN)		2564372859	2564370277																																					
Y	N	2009	20091192	14138	"OBERLIN, TOWN OF"	14035	OBERLIN	ALLEN	LA	207 W. 5TH AVE.	70655	OBERLIN	ALLEN	LA	TOWN OF OBERLIN	70655	LA	0	0	13	4	1	0	0	0	0	0	18	0	0	322	112	0	0	0	0	0	0	434	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0	18	0	0	322	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	434	0	0	7	7	0	0	0	0	4	18	0	0	135	204	15	15	25	35	5	434	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	4/14/2010	4/14/2010		"CLEGG CHAUMONT, SUPERINTENDENT"	MURRAY1@CENTURYTEL.NET	3376399152	3376392111																																					
Y	N	2009	20091194	14140	LA CENTER NATURAL GAS SYSTEM	11016	WICKLIFFE	BALLARD	KY	"PO BOX 590, 311 COURT ST."	42087						KY	0	0	0	11	0	0	0	0	0	0	11	0	0	0	369	173	0	0	0	0	0	542	0	7	4	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	11	100	0	366	3	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	1	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538	4	0	0	0	542	0	0	0	0	11	0	0	0	0	11	0	0	0	0	500	14	13	6	9	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/14/2010	4/14/2010		CAROL DRAPER		2703353115	2703353116																																					
Y	N	2009	20090989	13704	QUESTAR GAS COMPANY	12876	SALT LAKE CITY	SALT LAKE	UT	PO BOX 45360	84145    						ID	0	0	0	0	49	0	0	0	0	0	49	0	0	0	2	1971	0	0	0	0	0	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	12	3	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	12	3	0	0	49	82	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1924	45	0	0	0	1971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1926	45	0	0	0	1973	0	0	0	0	0	0	0	36	13	49	0	0	0	0	0	0	0	1618	355	1973	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.884	3/15/2010	3/15/2010	"NOTE: PART E - PERCENT OF UNACCOUNTED FOR GAS IS A SYSTEM WIDE VALUE (IDAHO, UTAH, AND WYOMING)"	TROY D. SORENSEN	TROY.SORENSEN@QUESTAR.COM	8013243816	8013243152																																					
Y	N	2009	20091115	13881	"RELIANT ENERGY ARKLA, DIV OF RELIANT ENERGY RESOURC"	603	HOUSTON	HARRIS	TX	P O BOX 2628	77252-2628						AR	288	16	448	5485	6980	197	0	0	0	0	13414	4489	27685	9951	175048	234963	0	0	0	0	0	452136	0	3956	1554	643	74	10	6237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	80	24	5	0	197	0	5	0	0	0	0	5	0	5603	1198	170	4	0	6975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9652	2832	837	83	10	13414	50	0	128447	76105	12621	0	0	217173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226088	8778	74	23	0	234963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354535	84883	12695	23	0	452136	10405	269	0	6	3	6	21	650	2054	13414	452136	0	0	0	0	0	0	0	0	452136	583	651	113	87	376	1100	1	6	10	9	48	12	76	49	1116	1247	3399	1	0	3/23/2010	3/23/2010		KEITH A KITTINGER REGIONAL OPERATIONS DIRECTOR	KEITH.KITTINGER@CENTERPOINTENERGY.COM	5013774701	5013774669																																					
Y	N	2009	20091195	14141	KEVIL NATURAL GAS SYSTEM	10210	WICKLIFFE	BALLARD	KY	"PO BOX 590, 311 COURT ST"	42087						KY	0	0	0	7	4	0	0	0	0	0	11	0	0	0	154	314	0	0	0	0	0	468	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	100	0	153	1	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	2	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	3	0	0	0	468	0	0	0	0	11	0	0	0	0	11	0	0	0	0	350	43	23	25	27	468	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4/14/2010	4/14/2010		"CAROL DRAPER, PRES"		2703353115	2703353116																																					
Y	N	2009	20091201	14147	WASHINGTON NATURAL GAS SYSTEM	22196	WASHINGTON 	ST LANDRY	LA	405 N WASHINGTON ST	70589	WASHINGTON	ST LANDRY	LA	P.O. BOX 218- ST. LANDRY	70589	LA	0	0	0	13	21	0	0	0	0	0	34	0	0	0	302	524	0	0	0	0	0	826	0	0	3	10	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	10	0	0	34	50	0	300	2	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	2	0	0	0	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822	4	0	0	0	826	34	0	0	0	0	0	0	0	0	34	826	0	0	0	0	0	0	0	0	826	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	4/14/2010	4/14/2010	3 EA. LEAKS WERE FROM TELEPHONIC CALLS  6 EA. LEAKS WERE FROM LEAK SURVEY	MILTON JOUBERT - UTILITY WORKER	TOWNOFWASHINGTON@BELLSOUTH.NET	3378263601	3378263626																																					
Y	N	2009	20090824	13531	EQUITABLE RESOURCES (A.K.A EQUITABLE GAS CO)	4510	PITTSBURGH	ALLEGHENY	PA	225 NORTH SHORE DRIVE	15212						WV	56	0	0	97	226	0	0	0	0	0	379	0	0	0	3015	9083	0	0	0	0	0	12098	0	18	64	32	37	2	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	88	21	15	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	152	53	52	2	379	13	0	2069	885	58	3	0	3015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7628	1383	71	1	0	9083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9697	2268	129	4	0	12098	0	17	24	9	15	88	70	84	72	379	438	300	181	144	416	2739	2722	3157	2001	12098	115	2	1	0	4	0	0	0	6	2	4	3	0	0	0	0	28	0	7	3/12/2010	3/12/2010		BRET R. HOOVER	BHOOVER@EQUITABLEGAS.COM	4123953595	4123955553																																					
Y	N	2009	20090995	13710	ELKTON GAS SERVICE - DIV PENNS & SOUTHERN GAS CO	4376	ELKTON	CECIL	MD	125B EAST HIGH STREET	21921	ATLANTA	FULTON	GA	"AGL RESOURCES, 10 PEACHTREE PLACE, NE"	30309	MD	0	0	0	29	67	0	0	0	0	0	96	0	0	0	1359	3522	0	0	0	0	0	4881	0	12	14	3	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	19	2	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	33	5	0	0	96	70	0	1200	159	0	0	0	1359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3381	124	17	0	0	3522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4581	283	17	0	0	4881	2	0	0	0	16	9	10	37	22	96	550	0	0	0	780	424	268	1466	1393	4881	0	3	0	1	1	2	0	0	0	0	1	48	0	0	0	1	0	0	0.96	3/15/2010	3/15/2010	"NOTE THAT IT WAS FOUND THAT THE NUMBER OF STEEL-CATHODICALLY PROTECTED, COATED SERVICES (PART B.1) WAS UNDERSTATED IN THE 2008 DOT REPORT, AND ACCORDING TO OUR RECORDS, THE NUMBER REPORTED THIS YEAR (1359) IS ACCURATE.  FURTHER NOTE THAT NO NEW STEEL SERVICES WERE INSTALLED IN ELKTON'S SYSTEM IN 2009."	BILL ROBINSON	BROBINSO@AGLRESOURCES.COM	7576167508	7576167530																																					
N	Y	2009	20091122	13923	"AGUILAR, TOWN OF"	81	AGUILAR	LAS ANIMAS	CO	101 W MAIN	81020	AGUILAR	LAS ANIMAS	CO	101 W MAIN	81020	CO	0	0	0	8	0.25	0	0	0	0	0	8.25	0	0	0	234	6	0	0	0	0	0	240	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25	0	0	0	0	8.25	125	0	234	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	240	0	0	0	0	8	0	0	0.25	0	8.25	0	0	0	0	234	0	0	0	6	240	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	3/25/2010	3/25/2010		TYRA AVILA `	AGUILARTOWNCLERK@GMAIL.COM	7199414395	7199414360																																					
N	Y	2009	20090304	14158	"FAYETTE GAS BOARD, CITY OF"	5090	FAYETTE	FAYETTE	AL	315 2ND AVE SE	35555						AL	0	0	0	39	67	0	0	0	0	0	106	0	0	0	158	2238	0	0	0	0	0	2396	0	21	17	1	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	23	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	40	1	0	0	106	150	0	127	24	7	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2218	19	1	0	0	2238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2345	43	8	0	0	2396	0	0	0	22	15	18	18	18	15	106	0	0	0	415	400	515	475	298	293	2396	0	2	0	0	1	5	0	0	0	3	0	0	0	31	0	0	0	0	0	2/17/2010	4/15/2010	*31 LOCKWING/UNION/REGULATOR LEAKS FOUND DURING SURVEY.	"JEANNIE FELTMAN, GENERAL MANAGER"	JFELTMAN2004@YAHOO.COM	2059328386	2059325269																																					
Y	N	2009	20090833	13540	STARR COUNTY GAS SYSTEM	18626	RIO GRANDE CITY	STARR COUNTY	TX	413 E MAIN	78582						TX	0	0	0	2.6	26	0	0	0	39.4	0	68	0	0	0	40	858	0	0	0	1443	0	2341	0	1.6	1	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	26	0	36.4	3	0	0	0	39.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	4	0	0	0	68	0	0	40	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858	0	0	0	0	858	0	1420	23	0	0	0	1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2318	23	0	0	0	2341	0	0	0	0	0	53	10	1	4	68	0	0	0	0	0	1766	306	173	96	2341	0	2	0	0	2	2	0	0	6	0	2	3	0	0	0	0	0	0	5	3/12/2010	3/12/2010		"JOSE MA. ALVAREZ, JR."	CHEMA.ALVAREZ@CO.STARR.TX.US	9564875410	9564872400																																					
Y	N	2009	20091008	13723	ENSTAR NATURAL GAS CO	4483	ANCHORAGE	ALASKA	AK	3000 SPENARD RD P O BOX 190288	99519-0288						AK	0	0	0.75	569.32	2278.13	0	0	0	0	0	2848.2	0	0	0	14486	96593	0	0	2098	0	0	113177	0	321.06	138.35	95.9	14.77	0	570.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1761.3	357.63	159.23	0	0	2278.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2082.36	495.98	255.13	14.77	0	2848.24	100	0	14277	209	0	0	0	14486	0	0	0	0	0	0	0	0	2098	0	0	0	0	2098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96209	368	16	0	0	96593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112584	577	16	0	0	113177	0	0	0	0	340.68	523.02	910.2	540.03	534.31	2848.24	0	0	0	0	11942	24298	33406	20805	22726	113177	0	25	12	37	52	296	6	30	3	12	0	1	0	4	0	35	0	1	0	3/15/2010	3/15/2010		"KIRK H. WARREN, P.E."	KIRK.WARREN@ENSTARNATURALGAS.COM		9073347746																																					
Y	N	2009	20091011	13726	BLUEFLAME GAS COMPANY	32241	DRUMRIGHT	CREEK	OK	"PO BOX 711, DRUMRIGHT, OK"	74030						OK	0	0	0	0.54	11.05	0	0	0	0	0	11.59	0	0	0	122	51	0	0	0	0	0	173	0	0.54	0	0	0	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.21	2.84	0	0	0	11.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.75	2.84	0	0	0	11.59	15	0	0	122	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	173	0	0.54	0	0	0	0	10.7	0	0.35	11.59	118	0	0	0	0	0	40	0	15	173	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	2.2	3/15/2010	3/15/2010	3RD PARTY HITS FROM CITY OF HALLET INSTALLING NEW WATER LINES IN SEPT 2008.	MIKE STAFFORD	ENGINEERING@KEYSTONEGAS.COM	9183523170	9183522443																																					
Y	N	2009	20091139	13956	STURGIS NATURAL GAS SYSTEM	18676	STURGIS	UNION	KY	106 WEST 6TH STREET	42459						KY	0	0	0	41	4	0	0	0	0	0	45	0	0	0	1043	36	0	0	0	0	0	1079	0	15	14	12	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	15	12	0	0	45	0	0	1043	0	0	0	0	1043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1079	0	0	0	0	1079	0	0	0	41	0	0	2	1	1	45	992	0	0	0	0	20	10	38	19	1079	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0.8	3/30/2010	3/30/2010		CHASE ROBERTSON GAS DEPT.	COSGOV@EARTHLINK.NET	2703332166	2703332166																																					
N	Y	2009	20090584	13963	"CARTERSVILLE GAS DEPT, CITY OF"	2120	CARTERVILLE	BARTOW	GA	"P.O. BOX 1390, 4 COOK ST."	30120	CARTERVILLE	BARTOW	GA	"P.O. BOX 1390, 4 COOK ST."	30120	GA	0	0	0	244.11	105.95	0	0	0	0	0	350.06	0	0	0	5057	5487	0	0	0	0	0	10544	0	128.9	39.89	54.75	20.57	0	244.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.07	24.37	2.51	0	0	105.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.97	64.26	57.26	20.57	0	350.06	100	0	4896	111	46	4	0	5057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5444	41	2	0	0	5487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10340	152	48	4	0	10544	45.277	0	0	102	57	10	50	40	45.783	350.06	1778	0	0	2800	1750	141	1157	1702	1216	10544	8	11	0	0	3	6	0	0	3	11	15	9	0	0	0	0	1	0	0	3/5/2010	3/30/2010		MICHAEL HILL	MHILL@CITYOFCARTERSVILLE.ORG	7703875638	7703875642																																					
Y	N	2009	20090849	13557	"LORETTO GAS SYSTEM, CITY OF"	11752	LORETTO 	LAWRENCE	TN	PO BOX 176 415 N MILITARY	38469						TN	0	0	0	11	13	0	0	0	0	0	24	0	0	0	320	419	0	0	0	0	0	739	0	8	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	24	0	0	311	9	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	6	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724	15	0	0	0	739	0	0	0	0	19	1	1	3	0	24	0	0	0	0	200	105	197	180	57	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/12/2010	3/12/2010		KEITH SMITH CITY MGR	KSMITH@CITYOFLORETTOTN.COM	9318536797	9318536797																																					
Y	N	2009	20090878	13587	"COLORADO SPRINGS, CITY OF"	2568	COLORADO SPRINGS	EL PASO	CO	P O BOX 1103	80947						CO	23	0	0	868	1466	0	0	0	0	0	2357	11196	0	0	34835	118510	0	0	0	0	0	164541	0	312	342	151	55	31	891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1157	247	62	0	0	1466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1469	589	213	55	31	2357	81	34344	11687	0	0	0	0	46031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112547	5908	54	1	0	118510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34344	124234	5908	54	1	0	164541	19	94	77	248	351	442	407	296	423	2357	3645	6660	4572	15140	16304	32711	34018	21714	29777	164541	29	78	0	5	1	2	0	1	2	3	64	38	11	46	1	6	19	0	5.91	3/12/2010	3/12/2010	"  EXCAVATION TEAR-OUTS - MAIN 22, SERVICES 127    THE NINETEEN (19) KNOWN SYSTEM LEAKS AT END OF YEAR SCHEDULED FOR REPAIR ARE CLASS 2 AND CLASS 3 LEAKS."	TERESA STAHL	TSTAHL@CSU.ORG		7196683600																																					
Y	N	2009	20090856	13564	"SAR GAS, INC."	32122	CLINTONVILLE	VENANGO	PA	P.O. BOX 338	16372						PA	3	0	0	0	5	0	0	0	0	0	8	67	14	0	0	145	0	0	0	0	0	226	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	8	0	0	45	35	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	56	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	91	0	0	0	226	0	0	0	2	1	2	1	2	0	8	0	0	0	4	55	73	20	43	31	226	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/12/2010	3/12/2010		ALVIN D PATTON CLERK	APATTON@ZOOMINTERNET.NET	8147869254	8146736730																																					
Y	N	2009	20090865	13573	OAKLAND YALOBUSHA NATURAL GAS DISTRICT	32196	OAKLAND	YALOBUSHA	MS	286 HOLLY STREET	38948						MS	0	0	0	0.014	39	0	0	0	0	0	39.014	0	0	0	0	355	0	0	0	0	0	355	0	0	0	0.014	0	0	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	5	16	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	5	16.014	0	0	39.014	213	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	3	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	3	1	0	0	355	0	0	0	0	0	0	0	0	39.014	39.014	0	0	0	0	0	0	0	0	355	355	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	3/12/2010	3/12/2010		WILLIAM WILSON	WBILLWILSON@HOTMAIL.COM	6626235009	6626235005																																					
