ORIGINAL	SUPPLEMENT	YR	RPTID	D_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	DINSTM_1	DINSTM_2	DINSTM_3	DINSTM_4	DINSTM_5	DINSTM_6	DINSTM_7	DINSTM_8	DINSTM_9	DINSTMT	DINSTS_1	DINSTS_2	DINSTS_3	DINSTS_4	DINSTS_5	DINSTS_6	DINSTS_7	DINSTS_8	DINSTS_9	DINSTST	CM	CS	NFM	NFS	EXCM	EXCS	OOFM	OOFS	MWM	MWS	EQM	EQS	OPERM	OPERS	OTHM	OTHS	KNLK	FEDLK	UNACC	DOR	DOE	COMMENTS	PNAME	PEMAIL	PFAX	PPHONE
Y	N	2008	20080336	9613	SAVANNAH PUBLIC UTILITY DEPT	18124	SAVANNAH	HARDIN	TN	140 MAIN STREET	38372						TN	0	0	0	111	163	0	0	0	0	0	274	0	0	0	1724	4884	0	0	0	0	0	6608	0	84	21	5	1	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	61	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	82	5	1	0	274	153	0	1712	12	0	0	0	1724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4866	18	0	0	0	4884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6578	30	0	0	0	6608	0	0	0	40	29	36	11	122	36	274	0	0	0	820	650	803	707	2530	1098	6608	0	3	0	0	2	56	0	0	2	4	0	32	0	0	2	51	0	0	7	2/17/2009	2/18/2009	WE ALWAYS PERFORM A LEAK SURVEY ON 25% OF OUR SYSTEM EACH YEAR.	VIRGIL W. MORRIS	SUD38372@YAHOO.COM	7319252967	7319254216
Y	N	2008	20080337	9614	"GARNETT MUNICIPAL SYSTEM, CITY OF"	6100	GARNETT	ANDERSON	KS	131 WEST FIFTH	66032	GARNETT	ANDERSON	KS	131 WEST FIFTH	66032	KS	6	0	0	12	22	0	0	0	4	0	44	706	0	0	486	638	0	0	0	0	0	1830	0	7	0	9	2	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	4	0	18	0	4	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	15	2	0	44	15	0	981	207	4	0	0	1192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	627	10	1	0	0	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1608	217	5	0	0	1830	0	2	2	3	6	6	12	6	7	44	0	266	266	260	175	140	331	271	121	1830	3	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0.9	2/18/2009	2/18/2009	"IN PART B SYSTEM DESCRIPTION, #1 GENERAL, MILEAGE REPORTED IN THE PLASTIC COLUMN (22) IS POLYETHELLENE TYPE PLASTIC.  MILEAGE REPORTED IN THE ""OTHER"" COLUMN (4) IS PVC TYPE PLASTIC.    IN PART C, EXCAVATION, REPORTED LEAKS IN THIS COLUMN WERE VEHICLE ACCIDENTS IN WHICH THEY RAN INTO THE GAS METER SETTINGS."	EARL ROCKER	INFO@GARNETTKS.NET	7854485555	7854485496
Y	N	2008	20080467	9784	"SAR GAS, INC."	32122	CLINTONVILLE	VENANGO	PA	P.O. BOX 338	16372						PA	3	0	0	0	5	0	0	0	0	0	8	72	14	0	0	140	0	0	0	0	0	226	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	8	0	0	50	35	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	51	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	86	0	0	0	226	0	0	0	2	1	2	1	2	0	8	0	0	0	9	55	73	20	43	26	226	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/20/2009	2/25/2009		ALVIN D. PATTON	APAATON@ZOOMINTERNET.NET	8147869254	8146736730
Y	N	2008	20080586	9959	"ATTICA GAS DEPT, CITY OF"	837	ATTICA	HARPER	KS	127M. MAIN BOX 421	67009						KS	0	0	0	6	1	0	0	0	0	0	7	0	0	0	346	24	0	0	0	0	0	370	0	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	0	340	6	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	6	0	0	370	7	0	0	0	0	0	0	0	0	7	368	0	0	0	0	0	0	0	2	370	2	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	2/23/2009	3/4/2009		T.J. RAUSCH	ATTICASUPER@SUTY.COM	6202547880	6202547228
Y	N	2008	20080342	9619	"CLAXTON GAS DEPT, CITY OF"	2464	CLAXTON	EVANS	GA	"204 W RAILROAD AVE, PO BOX 829"	30417						GA	0	0	0	83.6	13.9	0	0	0	0	0	97.5	0	0	0	980	481	0	0	0	0	0	1461	0	40.6	43	0	0	0	83.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9	0	1	0	0	13.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.5	43	1	0	0	97.5	100	0	970	9	1	0	0	980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	14	0	0	0	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1437	23	1	0	0	1461	0	0	0	0	31.6	14	19	15	17.9	97.5	0	0	0	0	724	223	213	145	156	1461	0	1	0	1	0	6	0	0	0	0	0	0	0	0	0	13	24	0	1.73	2/18/2009	2/18/2009	"THIS REPORT PREPARED BY:  TIM FRANKLIN  MUNICIPAL GAS AUTHORITY OF GA.  104 TOWN PARK DR.  KENNESAW, GA. 30144    THIS REPORT COMPILED BY INFROMATION SUPPLIED BY:  BRAD JERNIGAN  CITY OF CLAXTON"	TIM FRANKLIN	TFRANKLIN@GASAUTHORITY.COM	6788192938	7703176878
Y	N	2008	20080473	9790	"WAYNESBORO NATURAL GAS SYSTEM, CITY OF"	22308	WAYNESBORO	BURKE	GA	628 MYRICK ST.	30830						GA	0	0	0	40	12.75	0	0	0	0	0	52.75	0	0	0	1142	552	0	0	0	0	0	1694	0	11	14	15	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.2	3.3	0.25	0	0	12.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.2	17.3	15.25	0	0	52.75	100	0	1100	38	4	0	0	1142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497	52	2	1	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1597	90	6	1	0	1694	46.25	0	0	0	0	0	0	0	6.5	52.75	1552	0	0	0	0	0	0	0	142	1694	0	0	0	1	1	6	0	0	1	1	0	0	0	0	0	0	3	0	5.75	2/25/2009	2/25/2009	"THIS REPORT PREPARED BY:  TIM FRANKLIN  MUNICIPAL GAS AUTHORITY OF GA.  104 TOWN PARK DR.  KENNESAW, GA. 30144    THIS REPORT COMPILED BY INFORMATION SUPPLIED BY:  MIKEL SMALL  CITY OF WAYNESBORO"	TIM FRANKLIN	TFRANKLIN@GASAUTHORITY.COM	6788192938	7703176878
Y	N	2008	20080474	9791	NORTH ALABAMA GAS DISTRICT	13535	MUSCLE SHOALS	COLBERT	AL	602 DEARBORN AVENUE	35661	MUSCLE SHOALS	COLBERT	AL	602 DEARBORN AVENUE	35661	AL	0	0	0	114	484	0	0	0	0	0	598	0	0	0	1219	15296	0	0	0	0	0	16515	0	49	24	41	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	144	31	0	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	168	72	0	0	598	67	0	1163	55	1	0	0	1219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14962	329	5	0	0	15296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16125	384	6	0	0	16515	0	0	0	15	59	20	121	251	132	598	0	0	0	315	1176	505	2848	6959	4712	16515	0	0	0	0	13	19	0	0	0	8	0	0	0	0	0	0	0	0	0	2/25/2009	2/25/2009	PART E  PERCENT OF UNACCOUNTED FOR GAS -.54%	STEVE OLIVER	SOLIVER@NAGD.COM		2563833306
Y	N	2008	20080595	9969	ARKANSAS OKLAHOMA GAS CORP	621	FORT SMITH 	SEBASTIAN	AR	115 NORTH 12TH STREET	72917						OK	1	0	65.3	283.8	348.7	0	0	0	0	0	698.8	834	0	1945	4168	10738	0	0	0	0	0	17685	0	208.1	51.7	90.3	0	0	350.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279.1	58.7	10.9	0	0	348.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487.2	110.4	101.2	0	0	698.8	35	0	6236	708	3	0	0	6947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9671	1064	3	0	0	10738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15907	1772	6	0	0	17685	0	6.3	34.5	29.5	172.8	76.4	129.9	171.6	77.8	698.8	0	0	0	102	3192	3544	5173	3671	2003	17685	179	72	5	2	27	19	0	0	52	44	1	1	0	0	0	0	0	0	4.33	2/26/2009	3/4/2009		"FLOYD L. HURT, ASSISTANT VP-ACCOUNTING"	FHURST@AOGC.COM	4797842022	4797833181
Y	N	2008	20080353	9632	"IRAAN UTILITY SYSTEMS, CITY OF"	8290	IRAAN	PECOS	TX	PO BOX 457 505 WEST 6TH ST	79744-0457						TX	4	0	1	0	6	0	0	0	0	0	11	14	0	30	0	394	0	0	0	0	0	438	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	6	0.5	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	11	10	0	44	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	438	0	0	0	4	0	0	7	0	0	11	0	0	0	44	0	0	394	0	0	438	2	0	0	5	0	0	0	0	4	1	0	2	0	0	0	0	2	0	0.01	2/17/2009	2/18/2009		CHARLES WOOD UTILITY FOREMAN	IRAANCITY@SBCGLOBAL.NET	4326392248	4326392301
N	Y	2008	20080482	9803	HARRIMAN UTILITIES BOARD	7090	HARRIMAN	ROANE	TN	300 ROANE STREET PO BOX 434	37748-0434						TN	0	0	0	28	72	4	0	0	0	0	104	0	0	0	1984	1869	0	0	0	0	0	3853	0	20	4	4	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	4	0	52	18	2	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	25	7	0	0	104	150	0	1976	5	2	1	0	1984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1865	3	1	0	0	1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3841	8	3	1	0	3853	0	0	0	25	7	1	0	56	15	104	0	0	0	870	938	179	121	1468	277	3853	3	3	0	0	1	13	0	3	0	43	0	0	0	0	0	0	7	0	2.07	2/25/2009	2/25/2009	"THE LEAKS UNDER SERVICES FOR MATERIALS OR WELDS WERE ABOVE GROUND LEAKS ON METER INDEXS, ELBOWS, NUTS,SPUDS.    WE BUY OUR GAS IN DTH'S, BUT WE SELL IN MCF'S."	STEVE COCHRAN	SCOCHRAN@HUB-TN.COM	8658821024	8658823242
Y	N	2008	20080603	9977	"CHESTER GAS DEPT, CITY OF"	2316	CHESTER	RANDOLPH	IL	1330 SWANWICK STREET	62233						IL	0	0	0	59	6	0	0	0	0	0	65	0	0	0	1547	423	0	0	0	0	0	1970	0	14	25	20	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	27	20	0	0	65	75	0	1530	15	2	0	0	1547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	3	0	0	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1950	18	2	0	0	1970	0	0	0	41	2	15	1	3	3	65	0	0	0	795	652	304	137	0	82	1970	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	3/4/2009	3/4/2009	"2005- RETIRED 2110' OF 2"" STEEL MAIN  2005- RETIRED 630' OF 4"" STEEL MAIN  2005- INSTALLED 675' OF 2"" PE MAIN  2005- INSTALLED 630' OF 4"" PE MAIN  2006- INSTALLED 778' OF 2"" PE MAIN  2006- RETIRED 1365' OF 3"" STEEL MAIN  2008- INSTALLED 496' OF 6"" STEEL MAIN  2008- RETIRED 400' OF 6"" STEEL MAIN"	"C. LINDSAY ENLOE, P.E., GAS ENGINEER"	LINDSAY@USDI.US	6182771586	6182771520
Y	N	2008	20080607	9981	"ASHBURN GAS DEPT, CITY OF"	702	ASHBURN	TURNER	GA	259 EAST WASHINGTON STREET	31714	ASHBURN	TURNER	GA	POST OFFICE BOX 766	31714	GA	0	2	0	19.569	4.653	0	0	0	0	0	26.222	462	0	87	0	548	0	0	0	0	0	1097	0	13.569	7	1	0	0	21.569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79	2.863	0	0	0	4.653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.359	9.863	1	0	0	26.222	100	0	545	4	0	0	0	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538	10	0	0	0	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1083	14	0	0	0	1097	0	0	0	0	21.569	0	0	0	4.653	26.222	0	0	0	0	393	0	361	0	343	1097	1	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	8	0	0	3/4/2009	3/4/2009	"REPORT PREPARED BY:  DAMON HARPER  REGULATORY COMPLIANCE ANALYST  SRCS OF MUNICIPAL GAS AUTHORITY OF GEORGIA  104 TOWN PARK DRIVE  KENNESAW, GA. 31044    INFORMATION PROVIDED BY:  ROGER GIDDENS  CITY OF ASHBURN, DIRECTOR OF NATURAL GAS AND PROPANE"	"DAMON HARPER, REGULATORY COMPLIANCE ANALYST"	DHARPER@GASAUTHORITY.COM	6788192973	2293763027
Y	N	2008	20080489	9810	UNISOURCE ENERGY SERVICES	31840	FLAGSTAFF	COCONINO	AZ	"2901 W. SHAMRELL BLVD, STE 110"	86001	TUCSON	PIMA	AZ	"ONE SOUTH CHURCH AVENUE, SUITE 1820"	85701	AZ	0	0	0	1363	1610	0	0	0	0	0	2973	0	0	0	55255	79965	0	0	0	0	0	135220	0	719	382	223	35	4	1363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	1	0	0	0	106	0	1117	368	19	0	0	1504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1941	751	242	35	4	2973	50	0	55167	82	5	1	0	55255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5311	1	0	0	0	5312	0	74526	120	7	0	0	74653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135004	203	12	1	0	135220	0	0	2	275	488	317	273	813	805	2973	0	0	331	11213	13637	16901	19392	34037	39709	135220	1	3	0	0	68	118	0	26	0	0	10	85	21	83	1	13	5	0	2.6	2/26/2009	2/26/2009		JERRY D. BEHNE	JBEHNE@UESAZ.COM	9287795338	9282262277
Y	N	2008	20080494	9815	"CITRONELLE GAS UTILITIES BOARD, TOWN OF"	2421	SEMMES	AL	AL	4800 MCCRARY RD	36575	SEMMES	MOBILE	AL	4800 MCCRARY RD	36575	AL	0	0	0	137	320	0	0	0	0	0	457	0	0	0	2429	5574	0	0	0	0	0	8003	0	69	45	17	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	11	0	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	56	17	0	0	457	125	0	2429	0	0	0	0	2429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5570	4	0	0	0	5574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7999	4	0	0	0	8003	305	0	0	0	0	0	0	74	78	457	5247	0	0	0	0	0	0	1169	1587	8003	0	0	5	15	30	74	0	7	0	0	0	0	1	42	2	15	0	0	3	2/26/2009	2/26/2009		DARLENE HUDSON	DHUDSON@SOUTHALABAMAUTILITIES.NET	2516490950	2516494316
Y	N	2008	20080365	9645	SYLACAUGA GAS SYSTEM	18784	SYLACAUGA	TALLADEGA	AL	1414 EDWARDS STREET	35150	SYLACAUGA	TALLADEGA	AL	PO BOX 207	35150	AL	0	0	0	330	194	44	0	0	0	0	568	0	0	1582	2005	3313	0	0	0	0	0	6900	0	50	183	77	20	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	31	0	0	0	44	0	0	0	0	0	0	0	0	149	45	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	259	77	20	0	568	112	0	3129	393	62	3	0	3587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3287	25	1	0	0	3313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6416	418	63	3	0	6900	0	0	0	44	37	134	136	156	61	568	0	0	0	1050	531	604	1040	2057	1618	6900	16	90	1	0	6	20	1	13	2	6	8	6	1	76	20	16	9	0	2.03	2/19/2009	2/19/2009		MITCHELL S. MILLER	MMILLER@SYLACAUGA.NET	2564012528	2562490372
Y	N	2008	20080369	9649	WINFIELD MUNICIPAL GAS	30515	WINFIELD	HENRY	IA	115 N LOCUST STREET	52659						IA	0	0	0	12	1	0	0	0	0	0	13	0	0	0	497	5	0	0	0	0	0	502	0	10	1	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	1	0	0	13	102	0	447	48	2	0	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	48	2	0	0	502	0	0	0	0	12	0	0	0	1	13	0	0	0	0	469	0	0	21	12	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2/19/2009	2/19/2009		JAN WALTER	WINFIELD@FARMTEL.NET	3192573602	3192576661
Y	N	2008	20080495	9816	"EQUALITY, VILLAGE OF"	4507	EQUALITY	GALLATIN	IL	100 NORTH CALHOUN STREET	62934	EQUALITY	GALLATIN	IL	100 NORTH CALHOUN STREET	62934	IL	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	278	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	10	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	1	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	1	0	0	0	278	0	0	0	0	0	7	1	2	0	10	0	0	0	0	0	186	34	50	8	278	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	2/26/2009	2/26/2009		DALE BRATCHER	CONGAS@SHAWNEELINK.NET	6182724731	6182725681
Y	N	2008	20080627	10001	"BELMONT NATURAL GAS SYSTEM, TOWN OF"	1280	BELMONT	TISHOMINGO 	MS	94 MAIN ST	38837						MS	0	0	0	26	64	0	0	0	0	0	90	0	0	0	350	1375	0	0	0	0	0	1725	4	15	0	7	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	49	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	64	0	7	0	0	90	0	350	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1375	0	0	0	0	0	1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725	0	0	0	0	0	1725	90	0	0	0	0	0	0	0	0	90	1725	0	0	0	0	0	0	0	0	1725	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	3.92	3/2/2009	3/5/2009		"LYNN MAROON, TOWN CLERK"	TOWNOFBELMONT@LIVE.COM	6624547543	6624543381
Y	N	2008	20080243	9499	BROOKLYN MUNICIPAL GAS CO	1792	BROOKLYN	POWESHIEK	IA	"138 JACKSON ST, PO BOX 3"	52211						IA	0	0	0	9	2	0	0	0	0	0	11	0	0	0	565	103	0	0	0	0	0	668	0	6	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	11	73	0	457	108	0	0	0	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	3	1	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556	111	1	0	0	668	0	0	0	0	9	0	0	1	1	11	0	0	0	0	338	108	77	80	65	668	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3.7	2/10/2009	2/10/2009		CRAIG L. HALL	BMU@NETINS.NET	6415225584	6415229292
Y	N	2008	20080373	9653	GRAETTINGER MUNICIPAL GAS SYSTEM	6470	GRAETTINGER	PALO ALTO	IA	104 SOUTH CEDAR AVENUE	51342-0418						IA	0	0	0	7	3	0	0	0	0	0	10	0	0	0	341	97	0	0	0	0	0	438	0	4	2	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	1	0	0	10	83	0	314	26	2	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	5	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	31	2	0	0	438	0	0	0	0	7	0	0	1	2	10	0	0	0	0	314	10	60	26	28	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	2/19/2009	2/19/2009		PAUL KROENKE	GCITYGAS@RVTC.NET	7128593806	7128593934
