ORIGINAL	SUPPLEMENT	YR	RPTID	D_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	DINSTM_1	DINSTM_2	DINSTM_3	DINSTM_4	DINSTM_5	DINSTM_6	DINSTM_7	DINSTM_8	DINSTM_9	DINSTMT	DINSTS_1	DINSTS_2	DINSTS_3	DINSTS_4	DINSTS_5	DINSTS_6	DINSTS_7	DINSTS_8	DINSTS_9	DINSTST	CM	CS	NFM	NFS	EXCM	EXCS	OOFM	OOFS	MWM	MWS	EQM	EQS	OPERM	OPERS	OTHM	OTHS	KNLK	FEDLK	UNACC	DOR	DOE	COMMENTS	PNAME	PEMAIL	PFAX	PPHONE	
Y	N	2007	20070675	7509	BLACKSVILLE OIL & GAS CO	1512	LUMBERPORT	HARRISON	WV	PO BOX 369	26386-0369						WV	1	0	0	0	24	0	0	0	0	0	25	86	0	0	0	242	0	0	0	0	0	328	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	25	32	0	85	1	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	10	1	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	11	1	0	0	328	0	0	0	0	0	0	13	11	1	25	0	0	0	0	1	2	88	208	29	328	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3/5/2008	3/5/2008		DONALD D. HURST ASST. SUPERINTENDENT	DONHURST42@HOTMAIL.COM	3045844546	3045844545	
Y	N	2007	20070676	7510	JONES CITY MUNICIPAL GAS SYSTEM	9290	JONES	OKLAHOMA	OK	P.O. BOX 720	73049	JONES	OKLAHOMA	OK	P. O. BOX 720	73049	OK	0	0	0	6	20	0	0	0	0	0	26	0	0	20	38	764	0	0	0	0	0	822	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	6	0	0	26	15	0	0	58	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	764	0	0	0	764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822	0	0	0	822	0	0	0	0	6	19	0	0	1	26	0	0	0	0	58	742	0	0	22	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	3/5/2008	3/5/2008		MARK PIERCE	MARK.PIERCE@TOWNOFJONESCITY.COM	4053994949	4053994949	
Y	N	2007	20070805	7649	"DORA GAS BOARD, TOWN OF"	3490	DORA	WALKER	AL	1485 SHARON BLVD	35062						AL	0	0	0	20	14	0	0	0	0	0	34	0	0	0	565	264	0	0	0	0	0	829	0	16	0	4	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	3	6	0	0	34	75	0	555	0	10	0	0	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	819	0	10	0	0	829	0	0	0	20	0	0	8	2	4	34	686	0	0	0	0	0	0	87	56	829	2	1	0	0	5	0	0	0	0	5	2	0	0	0	0	0	0	0	2.43	3/10/2008	3/11/2008		"NINA ABSHER, ADMIN. ASSISTANT"	NINAABSHER@AOL.COM	2056483399	2056486363	
Y	N	2007	20070683	7517	"PITTSBURG GAS SYSTEM, VILLAGE OF"	15623	PITTSBURG	WILLIAMSON	IL	BOX 9	62974						IL	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	237	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	8	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	236	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	237	0	0	0	0	7	1	0	0	0	8	0	0	0	0	195	36	0	6	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	1	3/5/2008	3/5/2008		"C.LINDSAY ENLOE, P.E, GAS ENGINEER"	LINDSAY1342@SBCGLOBAL.NET	6182771586	6182771520	
Y	N	2007	20070562	7373	TRI - COUNTY NATURAL GAS	19641	UNION POINT	GREENE	GA	P.O. BOX 247	30669	UNION POINT	GREENE	GA	P.O. BOX 247	30669	GA	0	0	0	59.8	21.2	0	0	0	0	0	81	0	0	0	1251	571	0	0	0	0	0	1822	0	10	14	35.8	0	0	59.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3.2	0	0	0	21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	17.2	35.8	0	0	81	100	0	1251	0	0	0	0	1251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553	18	0	0	0	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1804	18	0	0	0	1822	0	0	0	0	67	0	0	9	5	81	0	0	0	0	855	10	200	360	397	1822	0	3	0	0	0	14	0	0	0	3	0	37	0	0	0	0	0	0	0	2/29/2008	2/29/2008	"  THIS REPORT PREPARED BY:  MAURICE CHANEY  MUNICIPAL GAS AUTHORITY OF GA.  104 TOWN PARK DR.  KENNESAW, GA. 30144    THIS REPORT COMPILED BY INFORMATION SUPPLIED BY:  WENDELL MATHEWS  TRI-COUNTY NATURAL GAS    "	MAURICE CHANEY	MCHANEY@GASAUTHORITY.COM	6788190957	7708513094	
Y	N	2007	20070564	7377	WISCONSIN PUBLIC SERVICE CORP	22791	GREEN BAY	BROWN	WI	700 N. ADAMS ST.	54301						WI	0	0	0	1845	5658	0	0	0	0	0	7503	0	0	0	35764	251214	0	0	0	0	0	286978	0	825	615	339	52	14	1845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4444	905	309	0	0	5658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5269	1520	648	52	14	7503	93	0	31786	3758	183	35	2	35764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248755	2305	139	15	0	251214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280541	6063	322	50	2	286978	0	2	2	136	1345	1156	702	3025	1135	7503	0	497	20	1272	35223	76106	46477	79038	48345	286978	1	6	0	0	74	287	0	12	42	1030	0	0	23	82	30	4355	0	0	0	2/29/2008	2/29/2008		DAVID VAN DEN ELZEN	DJVANDENELZEN@INTEGRYSGROUP.COM	9204331360	9204331046	
Y	N	2007	20070695	7529	"FLORALA UTILITY BOARD, CITY OF"	5290	FLORALA	COVINGTON	AL	PO BOX 346 22664 WALL AVENUE	36442						FL	0	0	0	15	2	0	0	0	0	0	17	0	0	0	0	8	0	0	0	0	68	76	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	0	0	17	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	68	0	76	0	0	0	0	76	0	0	0	0	15	0	1	1	0	17	0	0	0	0	62	2	4	3	5	76	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3/6/2008	3/6/2008	2 SERVICES TERMINATED AT THE MAIN	MICHAEL HOLLEY	MHFLORALAUTILITY@PANHANDLE.RR.COM	3348587009	3348586722	
Y	N	2007	20070824	7687	MIDAMERICAN ENERGY COMPANY	30750	SIOUX CITY	WOODBURY	IA	401 DOUGLAS ST	51101						IA	69.539	149.379	137.548	3668.019	5135.881	35.456	0	0	0.664	0	9196.486	1838	13361	7250	128509	308423	6	0	14039	0	0	473426	0.94	2133.711	1295.121	406.223	135.506	52.984	4024.485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27	25.932	4.795	1.459	0	35.456	0	0	0	0	0	0	0	0.036	3948.268	952.144	235.433	0	0	5135.881	0	0	0	0	0	0	0	0.041	0.527	0.066	0.004	0.026	0	0.664	0	0	0	0	0	0	0	1.017	6085.776	2273.263	646.455	136.991	52.984	9196.486	81	2792	130703	17085	352	25	1	150958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	827	302023	5321	235	17	0	308423	0	0	0	0	0	0	0	9206	3162	1669	2	0	0	14039	0	0	0	0	0	0	0	12825	435888	24081	589	42	1	473426	110.759	142.91	139.977	1049.482	1669.675	1074.56	1264.506	2163.112	1581.505	9196.486	18725	6367	3199	33282	71286	68545	89059	114582	68381	473426	114	221	3	8	212	661	0	0	26	109	279	3622	10	21	142	739	94	0	1.24	3/11/2008	3/11/2008		"JEFFREY A. PICK, ENGINEER II"	JAPICK@MIDAMERICAN.COM	7122527369	7122779732	
Y	N	2007	20070827	7690	POWELL VALLEY UTILITY DISTRICT INC.	32165	SNEEDVILLE	HANCOCK	TN	418 HARRISON ST.  /  P.O. BOX 412	37869	SNEEDVILLE	HANCOCK	TN	418 HARRISON ST. 	37869	TN	0	0	0	0	12.5	0	0	0	0	0	12.5	0	0	0	0	31	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5	1	5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5	1	5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	4	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	4	0	0	0	31	0	0	0	0	0	0	0	12.5	0	12.5	0	0	0	0	0	0	0	31	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/11/2008	3/11/2008		MYSHONE SURGENOR	PVUD_NATURALGAS@YAHOO.COM	4237338800	4237338800	
Y	N	2007	20070338	7117	"FRANKLIN GAS DEPT, CITY OF"	5550	FRANKLIN	MORGAN	IL	114 MAIN ST	62638						IL	0	0	0	5.5	3.5	0	0	0	0	0	9	0	0	0	219	97	0	0	0	0	0	316	0	2.5	3	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	9	60	0	0	216	3	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	1	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	4	0	0	316	0	0	0	5.5	0	0	0	3.5	0	9	219	0	0	0	0	0	0	92	5	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2/14/2008	2/15/2008		JOHN W WATRET SUPT		2176752754	2174736132	
Y	N	2007	20070471	7259	"HUXLEY, CITY OF"	7700	SHELBYVILLE	SHELBY	TX	11798 FM 2694	75973	SHELBYVILLE	SHELBY	TX	11798 FM 2694	75973	TX	0	0	0	75	150.11	0	0	0	0	0	225.11	0	0	0	1279	265	0	0	0	0	0	1544	0	0	47	28	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.83	17	0	0	0	132.83	0	10.09	7.09	0	0	0	17.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.92	71.09	28	0	0	225.01	22	0	1238	47	0	0	0	1285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1497	47	0	0	0	1544	0	0	0	0	0	206.73	7	7	4.88	225.61	0	0	0	0	0	1288	128	100	28	1544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/25/2008	2/25/2008		CRAIG JORDAN	COHUXLEY@EASTEX.NET	9363682388	9363682266	
Y	N	2007	20070473	7261	"ATMOS ENERGY CORPORATION, COLORADO - KANSAS DIVISION"	6720	DENVER	DENVER	CO	"1301 PENNSYLVANIA ST., #800"	80203	DALLAS	DALLAS	TX	5430 LBJ FREEWAY SUITE 1800	75240	KS	13.68	0	907.08	1006	1795.69	0	0	0	0	0	3722.45	9909	0	5828	23195	94445	0	0	0	0	0	133377	0	691.13	713.33	477.11	45.19	0	1926.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.66	13.94	0	0	0	129.6	0	1297.06	313.03	56	0	0	1666.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2103.85	1040.3	533.11	45.19	0	3722.45	40	96	34429	4083	318	6	0	38932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	79	6	88782	5184	392	2	0	94366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	123290	9267	710	8	0	133377	0	254.22	145	144.82	363.83	399.83	398.76	980.91	1035.08	3722.45	102	1025	1028	1207	2320	3588	2496	108685	12926	133377	117	182	0	0	168	164	0	0	31	16	61	90	4	3	23	91	419	0	0.33	2/25/2008	2/25/2008		STEVE MITCHELL	STEVE.MITCHELL@ATMOSENERGY.COM	3038379549	3038315685	
Y	N	2007	20070576	7389	CITY OF FOSSTON MUNICIPAL GAS	31093	FOSSTON	POLK	MN	220 EAST FIRST ST P.O BOX 239	56542	FOSSTON	POLK	MN	220 EAST FIRST ST P.O BOX 239	56542	MN	0	0	0	14	13.95	0	0	0	0	0	27.95	0	0	0	0	486	0	0	0	0	0	486	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.95	3	0	0	0	13.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.95	17	0	0	0	27.95	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	10	0	0	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	10	0	0	0	486	0	0	0	0	0	0	0	27	0.95	27.95	0	0	0	0	0	0	0	377	109	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/29/2008	2/29/2008		DAVID K LARSON	DAVE.LARSON@FOSSTON.COM		2184351737	
Y	N	2007	20070342	7121	DOUGLAS PIPELINE CO	31442	ANDERSON	ANDERSON	SC	109 CHARPING LANE	29621	PITTSBURGH	ALLEGHENY	PA	733 WASHINGTON ROAD SUITE 313	15228	PA	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	11500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/15/2008	2/15/2008	"THE PIPELINE IS OWNED BY PITT-CORNING CORPORATION LOCATED IN PORT ALLEGANY, PA  16742. IT IS OPERATED UNDER CONTRACT BY DOUGLAS PIPELINE COMPANY LOCATED IN PITTSBURGH, PA 15228. "	BOB URBANSKI	BOB2456@CHARTER.NET	8649903138	8887177444	
Y	N	2007	20070343	7122	DOUGLAS PIPELINE CO	31442	ANDERSON	ANDERSON	SC	109 CHARPING LANE	29621	PITTSBURGH	ALLEGHENY	PA	733 WASHINGTON ROAD SUITE 313	15228	PA	0	0	0	4	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	19250	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/15/2008	2/15/2008	"THE PIPELINE IS OWNED BY SONY CORPORATION LOCATED IN MT. PLESANT,  PA 15666. THE PIPELINE IS OPERATED UNDER CONTRACT BY DOUGLAS PIPELINE COMPANY,  PITTSBURGH,PA. 15228."	BOB URBANSKI	BOB2456@CHARTER.NET	8649903138	8887177444	
Y	N	2007	20070345	7124	"MESA MUNICIPAL SYSTEM, CITY OF"	12378	MESA	`MARICOPA	AZ	PO BOX 1466	85204						AZ	0	0	0	464	721	0	0	0	0	0	1185	0	0	0	17387	47845	0	0	0	0	0	65232	0	297	86	81	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	149	0	0	0	721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	869	235	81	0	0	1185	50	0	17259	124	4	0	0	17387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47250	586	9	0	0	47845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64509	710	13	0	0	65232	0	1.7	24.5	76.1	143.9	154	158.5	243.5	382.8	1185	0	151	1282	4285	6504	5951	4183	13363	29513	65232	4	19	1	0	27	59	0	1	0	1	11	45	10	14	1	0	71	0	0	2/15/2008	2/15/2008		PERLA C. ANDERSON	PERLA.ANDERSON@CITYOFMESA.ORG	4806443336	4806443229	
Y	N	2007	20070346	7126	LOS ALAMOS COUNTY UTILITIES	11768	LOS ALAMOS	LOS ALAMOS	NM	901 TRINITY DRIVE	87544						NM	1	0	1	41	76	0	0	0	0	0	119	0	0	6	2850	4878	0	0	0	0	0	7734	0	24	14	3	2	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	21	9	2	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	35	12	4	0	119	0	0	2082	771	3	0	0	2856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4805	58	15	0	0	4878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6887	829	18	0	0	7734	0	0	1	3	41	32	15	12	15	119	0	0	0	0	2833	2231	990	792	888	7734	2	2	0	0	1	5	0	0	0	0	5	8	0	0	0	0	1	0	2.83	2/15/2008	2/15/2008		DONALD HOUSER ENGINEERING ASSOCIATE	DONALD.HOUSER@LACNM.US	5056628005	5056628215	
Y	N	2007	20070475	7263	DYERSBURG MUNICIPAL GAS DEPARTMENT	3660	DYERSBURG	DYER	TN	435 HWY 51 BY-PASS S	38024						TN	0	0	0	172	78	0	0	0	0	0	250	0	0	0	6697	1823	0	0	0	0	0	8520	0	104	41	27	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	18	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	59	27	0	0	250	95	0	6612	79	6	0	0	6697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1815	8	0	0	0	1823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8427	87	6	0	0	8520	161	0	0	10	20	18	20	10	11	250	3689	0	0	650	700	868	868	1702	43	8520	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0.025	2/26/2008	2/26/2008		JOEY CLUTTS	JCLUTTS@DYERSBURGTN.GOV	7312887001	7312882592	
Y	N	2007	20070721	7559	HERITAGE PROPANE DISTRICT 911	32185	TAMPA	HILLSBOROUGH	FL	5307 E HANNA AVENUE	33610						FL	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	364	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	364	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	364	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3/7/2008	3/7/2008	CHEVAL	SCOTT OSBORNE	DM911@HERITAGEPROPANE.COM	8136640815	8136269111	
Y	N	2007	20070349	7129	MORLAND CITY OF	30556	MORLAND 	GRAHM	KS	503 WEST MAIN	67650	MORLAND 	GRAHAM	KS	503 WEST MAIN	67650	KS	0	0	0	0.076	19.38	0	0	0	0	0	19.456	107	0	0	0	0	0	0	0	0	0	107	0	0.076	0	0	0	0	0.076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43	15.95	0	0	0	19.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.506	15.95	0	0	0	19.456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	107	0	0	0	0	0	0	0	19.45	0	19.45	0	0	0	0	0	0	0	107	0	107	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.05	2/18/2008	2/18/2008		CAROLINE LEWIS	MORLAND@RURALTEL.NET	7856273076	7856273075	
Y	N	2007	20070353	7133	ATHENS GAS DEPARTMENT	766	ATHENS	LIMESTONE	AL	1806 WILKINSON STREET	35611						TN	0	0	0	0	17	0	0	0	0	0	17	0	0	0	0	139	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	0	0	0	17	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	3	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	3	0	0	0	139	0	0	0	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	139	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/18/2008	2/18/2008		STEVEN W. CARTER	SCARTER@ATHENS-UTILITIES.COM	2562338732	2562321440	
