ORIGINAL	SUPPLEMENT	YR	RPTID	D_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	DINSTM_1	DINSTM_2	DINSTM_3	DINSTM_4	DINSTM_5	DINSTM_6	DINSTM_7	DINSTM_8	DINSTM_9	DINSTMT	DINSTS_1	DINSTS_2	DINSTS_3	DINSTS_4	DINSTS_5	DINSTS_6	DINSTS_7	DINSTS_8	DINSTS_9	DINSTST	CM	CS	NFM	NFS	EXCM	EXCS	OOFM	OOFS	MWM	MWS	EQM	EQS	OPERM	OPERS	OTHM	OTHS	KNLK	FEDLK	UNACC	DOR	DOE	COMMENTS	PNAME	PEMAIL	PFAX	PPHONE	
Y	N	2004	20040920	959	CITY OF NEOSHO RAPIDS	13220	NEOSHO RAPIDS	LYON	KY	102 S NEOSHO ST	66864						KS	0	0	0	7	0	0	0	0	0	0	7	0	0	0	135	0	0	0	0	0	0	135	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	133	2	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	2	0	0	0	135	0	0	0	0	7	0	0	0	0	7	0	0	0	0	120	3	5	4	3	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/16/2005	4/8/2005		ED LEFORD			6203424565	
Y	N	2004	20040926	965	CITY OF PERRY GEORGIA	15398	PERRY 	HOUSTON	GA	PO BOX DRAWER A	31069						GA	0	0	0	39	36	0	0	0	0	0	75	0	0	0	1037	2023	0	0	0	0	0	3060	0	19	14	6	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	5	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	19	6	0	0	75	100	0	1037	0	0	0	0	1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	5	0	0	0	2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3055	5	0	0	0	3060	0	0	0	23	7	9	10	15	11	75	0	0	0	1000	899	362	207	379	217	3064	0	2	0	0	3	6	0	0	0	0	0	0	0	0	1	17	1	0	0.1	3/23/2005	4/8/2005	"THIS REPORT PREPARED BY:  PBS&J                            445 MANGET STREET                            MARIETTA, GEORGIA 30060    THIS REPORT COMPILEDFROM INFORMATION  SUPPLIED BY:               HAROLD DEAL                             PERRY, GEORGIA"	RONALD W MANN NATURAL GAS SYSTEMS MANAGER	RWMANN@PBSJ.COM	7704265316	7704221902	
N	Y	2004	20041304	1592	CITY OF TIPTON  	19470	TIPTON	CEDAR	IA	407 LYN ST	52772						IA	0	0	0	18	4	0	0	0	0	0	22	0	0	0	1226	181	0	0	0	0	0	1407	0	14	3	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6	1	0	0	22	70	0	1175	51	0	0	0	1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	5	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351	56	0	0	0	1407	0	0	0	0	15	0	2	2	3	22	0	0	0	0	759	180	180	230	58	1407	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/24/2005	8/30/2005		VIRGIL S PENROD GAS SUPT	KDVK@MSN.COM	5638862759	5638866187	
N	Y	2004	20040302	1733	VICI PUBLIC WORKS AUTHORITY	21210	VICI 	DEWEY	OK	BOX 183	73859						OK	0	0	8	1	0	0	0	0	0	0	9	0	0	403	23	0	0	0	0	0	0	426	0	6	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	9	0	0	386	17	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	17	0	0	0	426	0	0	0	0	8	0	1	0	0	9	0	0	0	0	375	0	41	10	0	426	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	2/22/2005	9/8/2005		MARK MILLER OPERATOR			5809951442	
N	Y	2004	20040285	1282	SOUTH EASTERN INDIANA NATURAL GAS CO INC	18464	MORRISTOWN	SHELBY	IN	"106 EAST MAIN ST, PO BOX 1007"	46161-1007						IN	0	0	0	34	44	0	0	0	0	0	78	0	0	0	399	1900	0	0	0	0	0	2299	0	16	18	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	5	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	23	0	0	0	78	109	0	396	3	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	1	0	0	0	186	0	1712	2	0	0	0	1714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2293	6	0	0	0	2299	0	0	0	0	40	8	7	15	8	78	0	0	0	0	408	502	322	836	231	2299	1	5	0	0	0	0	4	13	0	0	0	0	0	0	3	11	0	0	1.14	2/18/2005	4/19/2005		ROBERT WORTMAN PRESIDENT		7657637281	7657636393	
Y	N	2004	20041338	1421	TOWN OF WOODVILLE	22882	WOODVILLE	WILKINSON	MS	501 MAIN ST	39669						MS	0	0	7	16	1	0	0	0	0	0	24	0	0	275	715	7	0	0	0	0	0	997	0	11	12	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	24	50	0	978	12	0	0	0	990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985	12	0	0	0	997	24	0	0	0	0	0	0	0	0	24	997	0	0	0	0	0	0	0	0	997	3	8	0	0	0	0	0	1	0	23	0	0	0	5	0	0	0	0	3.5	3/22/2005	5/9/2005		GEORGE E MOULEDOUX JR	GEORGE@NATIONALCORROSION.COM	5048956351	5048914711	
N	Y	2004	20041268	1596	T & L GAS CO	30993	CONROE	MONTGOMERY	TX	13500 LEE DR	77306	GRANGERLAND	MONTGOMERY	TX	PO BOX 8038	77302	TX	0	0	0	0	24	0	0	0	0	0	24	0	0	0	0	227	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	24	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	8	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	8	0	0	0	227	0	0	0	0	0	0	24	0	0	24	27	0	0	0	0	0	200	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4/19/2005	8/30/2005	GRANGERLAND SYSTEM	"STEVE BELOVSKY, PRES"	"STEVEBEL45@MSN.CO,"	9362311154	9362312244	
N	Y	2004	20040032	1602	CITY OF MORGAN - GAS UTILITY	31070	MORGAN	REDWOOD	MN	"119 VERNON AVENUE, PO BOX 27"	56266-0027						MN	0	0	0	10	12	0	0	0	0	0	22	0	0	0	0	282	0	0	0	0	0	282	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	16	0	0	0	22	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	4	2	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	4	2	0	0	282	0	0	0	0	0	0	0	21	1	22	0	0	0	0	0	0	0	268	14	282	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1/24/2005	8/30/2005	"WE WENT THROUGH OUR GAS METER ID'S AND HAVE DONE AN AUDIT.  THE RESULTING CHANGES ARE NOW A RESULT OF THAT AUDIT AND SHOULD BE CORRECT.  5-9-05 WAS QUESTIONED BY MN OPS AS TO WHAT TYPE OF PLASTIC PIPE WE WERE USING.  AFTER CHECKING WITH NEW ULM NATURAL GAS, I FOUND OUT THAT WE ARE USING PE AND NO PVC.  THEREFORE, I AM SUBMITTING A REVISED ANNUAL REPORT.  8-30-05 ANALYST FOUND ERROR IN MILE OF MAIN IN PART B.4. WE RECHECKED AND FOUND WE WERE IN ERROR DUE TO THE NEW FORM AND WE HAVE NOW CHANGED ACCORDINGLY."	"JOHN L. KLEINSCHMIDT, CITY CLERK"	CITYOFMORGAN@REDRED.COM	5072493839	5072493455	
Y	N	2004	20041221	1285	CITY OF GUTHRIE	31412	GUTHRIE	TODD	KY	250 CYPRESS LANE	42234	GUTHRIE	TODD	KY	"PO BOX 125, 110 KENDALL STREET"	42234	KY	0	0	0	0	14	0	0	0	0	0	14	0	0	0	0	183	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	0	0	14	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	4	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	4	0	0	0	183	0	0	0	0	0	0	0	12	2	14	0	0	0	0	0	0	0	148	35	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/8/2005	4/20/2005		JOHN M SUTHERLAND MANAGER		2704830717	2704839914	
Y	N	2004	20041344	1427	JASPER MUNICIPAL GAS UTILITY	9140	JASPER	DUBOIS	IN	825 E SECOND AVE	47546						IN	0	0	0	88	2	0	0	0	0	0	90	0	0	0	4010	40	0	0	0	0	0	4050	0	47	37	4	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	38	4	0	0	90	90	0	3743	244	23	0	0	4010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	2	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3781	246	23	0	0	4050	0	0	0	62	13	2	6	7	0	90	0	0	0	2000	1700	100	125	125	0	4050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	136	0	4.4	3/14/2005	5/9/2005		ERNEST HINKLE	MOEDING@CI.JASPER.IN.US	8124829827	8124825252	
Y	N	2004	20041348	1432	CITY LIGHT WATER & GAS	873	AUGUSTA	WOODRUFF	SC	114 SO 2ND 	72006						AR	0	0	0	25	5	0	0	0	0	0	30	0	0	0	839	75	0	0	0	0	0	914	0	9	4	12	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	12	0	0	30	60	0	866	0	0	0	0	866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	941	0	0	0	0	941	0	0	0	0	21	0	5	0	0	26	0	0	0	0	866	0	75	0	0	941	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	13.2	3/14/2005	5/9/2005		RONALD STRACNER MGR			8703472041	
N	Y	2004	20040173	1604	CITY OF MESA	12378	MESA	`MARICOPA	AZ	PO BOX 1466	85204						AZ	0	0	0	467	605	0	0	0	0.2	0	1072.2	0	0	0	15894	29164	0	0	0	1	0	45059	0	313	65	89	0	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	161	0	0	0	605	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0	0	757.2	226	89	0	0	1072.2	36	15894	0	0	0	0	0	15894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28789	370	5	0	0	29164	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	15894	28790	370	5	0	0	45059	0	0	32	95	173	168	149	230	225.2	1072.2	0	0	1169	4377	6845	6926	4364	9996	11382	45059	9	9	0	0	35	52	0	0	3	2	31	8	1	5	6	4	34	0	0	3/15/2005	8/30/2005	"POLYAMIDE 11 TEST PROGRAM 1734 LF 2"" INSTALLED, 867 LF REMOVED, NET 867 LF  INSTALLED 2 1"" PA 11 SERVICES, ONE REMOVED NET 1 PA11 SERVICE.      5 MILES OF 4"" PE MAIN REPORTED SINCE 1999 AS LARGER THAN 4"" HAS BEEN CORRECTED.  THE 4"" PE MAIN IS PROPERLY INCLUDED UNDER THE OVER 2"" THRU 4"" COLUMN.   "	WAYNE EVANS	WAYNE_EVANS@CITYOFMESA.ORG	4806443336	4806443229	
N	Y	2004	20040098	1295	CITY OF ORONOGO	14360	ORONOGO	JASPER	MO	653 E CENTRAL	64855						MO	0	0	0.1	0	7	0	0	0	0	0	7.1	72	0	0	0	191	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	263	0	0	0	0	0	0	5	1	1	7	0	0	0	0	0	0	237	0	26	263	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0.5	2/4/2005	4/22/2005		JAMES W WATKINS	JAMESWATKINS@SBCGLOBAL.NET	4176730661	4176734541	
N	Y	2004	20041282	1616	CITY OF THREE RIVERS 	19400	THREE RIVERS	LIVE OAK	TX	P.O. BOX 398  105 N. HARBORTH	78071						TX	0	0	0	6	28	0	0	0	0	0	34	0	0	0	3	586	0	0	0	0	0	589	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	34	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580	6	0	0	0	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583	6	0	0	0	589	0	0	0	0	0	0	34	0	0	34	0	0	0	0	0	0	589	0	0	589	0	1	0	0	1	0	0	7	1	0	0	0	0	0	0	0	0	0	8	4/18/2005	8/30/2005		VENAMAR LOPEZ GAS SUPERVISOR			3617862528	
N	Y	2004	20040962	1619	CITY OF LA CYGNE KANSAS	11040	LA CYGNE	LINN	KS	210 COMMERCIAL PO BOX 600	66040						KS	0	0	0	32	0	0	0	0	1	0	33	0	0	0	42	0	0	0	0	452	0	494	0	0	32	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	33	0	0	0	42	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	452	0	0	0	0	0	0	0	0	0	494	0	0	0	494	18	0	0	0	0	0	0	0	15	33	494	0	0	0	0	0	0	0	0	494	1	1	0	1	1	4	0	4	0	0	0	5	0	1	0	0	0	0	16.67	3/16/2005	8/30/2005		GARY D MAHON	LCCITYHALL@PEOPLESTELECOM.NET	9137572372	9137572144	
Y	N	2004	20041241	1309	RAYTHEON AIRCRAFT COMPANY	31317	WICHITA	SEDGWICK	KS	"9709 E CENTRAL, PO BOX 85"	67206	WICHITA	SEDGWICK	KS	9709 E CENTRAL	67206	KS	0	0	0	14	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	2	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	14	0	0	0	0	0	0	14	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4/22/2005	4/25/2005	"SYSTEM HAS TWO 4"" LINES, ONLY ONE OF WHICH IS CURRENTLY IN ACTIVE USE.  CORROSION PROTECTION, PERIODIC INSPECTION AND MAINTENANCE ARE CONDUCTED ON BOTH LINES.  ENTRY IN PART B-2 HAS BEEN CHANGED FROM PREVIOUS SUBMISSIONS TO BETTER DESCRIBE THE SYSTEM, WHICH IS TWO PARALLEL LINES EACH AT SEVEN MILES LONG."	"JOE FREEMAN, MANAGER II"	JOE_FREEMAN@RAC.RAY.COM	3166767889	3166767911	
Y	N	2004	20041363	1447	CANAAN VALLEY GAS COMPANY	31808	DAVIS	TUCKER	WV	HC 70 BOX 470	26260						WV	0	0	0	2	38	0	0	0	0	0	40	0	0	0	0	595	0	0	0	0	0	595	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	16	2	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	18	2	0	0	40	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	595	0	0	0	0	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	595	0	0	0	0	595	0	0	0	0	0	0	1	30	9	40	0	0	0	0	0	0	50	381	164	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5/12/2005	5/18/2005		"ARDEN SWECKER, PRESIDENT"	ARDEN@CANAANVALLEYGAS.COM	3048664873	3048664872	
Y	N	2004	20041117	1170	THE LAWRENCEBURG GAS COMPANY	11288	GREENDALE	DEARBORN	IN	1155 EAST EADS PARKWAY	47025						IN	13	0	0	104	41	1	0	0	0	0	159	44	0	0	1866	4619	0	0	55	315	0	6899	0	42	46	29	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	23	15	3	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	62	32	0	0	159	65	0	1563	331	13	3	0	1910	0	0	0	0	0	0	0	0	41	14	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4407	200	11	1	0	4619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	315	315	6011	545	24	4	0	6899	0	0	0	15	58	11	16	44	15	159	315	0	0	50	977	939	1298	2319	1001	6899	8	4	0	0	9	24	0	0	1	4	2	34	0	0	3	5	0	0	3.49	3/14/2005	4/11/2005		JOHN T STENGER VP OPERATIONS	JSTENGER@LAWRENCEBURGGASCO.COM	8125373731	8125371921	
N	Y	2004	20040933	1635	GILMORE CITY	6390	GILMORE CITY	HUMBOLDT	IA	304 S GILMORE	50541						IA	0	0	0	5.7	1.5	0	0	0	0	0	7.2	0	0	0	347	0	0	0	0	0	0	347	0	0	0.5	0	0	0	0.5	0	5.2	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	2	0	0	0	7.2	80	0	279	3	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	2	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	3	2	0	0	347	0	0	0	0	5.7	0	0	0	1.5	7.2	0	0	0	0	269	30	22	19	7	347	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0.55	3/23/2005	8/30/2005		LARRY NIELSON SUPT	GCHALL@DTNSPEED.NET	5153736314	5153736326	
Y	N	2004	20041125	1179	SOUTH CAROLINA ELECTRIC  & GAS COMPANY	18408	COLUMBIA	RICHLAND	SC	1426 MAIN STREET MAIL CODE 10	29201						SC	0	0	0	3751	3180	0	0	0	0	0	6931	0	0	0	100330	211449	0	0	0	0	0	311779	0	2222	764	664	93	8	3751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2633	452	95	0	0	3180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4855	1216	759	93	8	6931	111	0	91432	8815	74	8	1	100330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199435	11952	47	14	1	211449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290867	20767	121	22	2	311779	1543	0	0	62	1100	736	1274	1387	829	6931	55558	0	0	3461	48137	46582	54770	63318	39953	311779	28	261	0	7	298	1467	20	251	37	246	51	1324	7	73	21	289	64	5	1.34	3/14/2005	4/11/2005		BERNIE FUSSELL	BFUSSELL@SCANA.COM	8039337269	8032178028	
Y	N	2004	20041257	1327	TOWN OF CAMP HILL 	2044	CAMP HILL	TALLAPOOSA	AL	PO BOX 100	36850						AL	0	0	0	18	7	0	0	0	0	0	25	14	0	56	0	298	0	0	0	0	0	368	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	18	0	0	0	25	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	70	0	368	0	0	0	0	368	0	0	0	0	25	0	0	0	0	25	0	0	0	0	368	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.09	4/6/2005	4/27/2005		JAMES W GARNER			3342521519	
